manifest_id,manifest_payload_sha256,rna_id,channel,density_percent,evidence_seed,item_count,sequence_length,crossing_status,minimum_loop_status,crossing_flag,minimum_loop_flag,minimum_pair_separation,validity_status,eligibility_status,reason
simulated_evidence_v1__1F9L_22_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_113__noise_00,1d7fd7006ed4cca4d70a249713976aaa665e932c09461a37d4f12e26e2afc76b,1F9L_22_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,1,22,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1F9L_22_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_101__noise_00,a16718b27f00c7726bc5219b74a2ed0fd01c315d80c5f0d5600d8ea69c83b454,1F9L_22_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,1,22,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1F9L_22_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_103__noise_00,d3b14b265ca1b3fb7a95b54a435edb002bd8260e49939fb7aa82b25fcd91e790,1F9L_22_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,1,22,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1F9L_22_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_107__noise_00,3b0779afd1cf4232112314b9eeb775cc9954ba20f5058bfebd88497f567837a2,1F9L_22_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,1,22,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1F9L_22_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_109__noise_00,c72264625315e4d992a65e12f1aae2b896a73876e0357ba055ecb1d2a651cfbc,1F9L_22_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,109,1,22,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1F9L_22_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_113__noise_00,a9dd17d9d13b89a02e1f9a8d83a0f51c692f1cdbadcd9878154d135966a1dcd4,1F9L_22_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,113,1,22,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1F9L_22_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_101__noise_00,bf2d8780737c7749be2b40ac2722a5ed1f651f3b5a13a2baf63af0143de236ed,1F9L_22_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,101,2,22,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1F9L_22_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_103__noise_00,8d56c65f673bdf5959ddf6033018854723fbd978f164731587b67a3b852e441e,1F9L_22_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,103,2,22,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1F9L_22_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_107__noise_00,5f72d74402c9267b5ce0564ab6b6030f6c79e3ac6700342bc3460fc22b15f73b,1F9L_22_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,107,2,22,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1F9L_22_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_109__noise_00,95602722c2ada52ff8be6ee8509b3e424be9514d7eed390f18bf060d71f2e2bc,1F9L_22_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,109,2,22,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1F9L_22_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_113__noise_00,ca401c832b2835351649bd8722c1d6c402b7c3cc9c0a680e41e88cb2caabdb69,1F9L_22_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,113,2,22,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1F9L_22_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_101__noise_00,cd469b06a55f374bdc5d6743138b9f72b3988158a790718d4a341394cee27b52,1F9L_22_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,101,4,22,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1F9L_22_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_103__noise_00,a780069fbbe6df69470bafc9de3ef18279896db071e65c944497c4f954237a1b,1F9L_22_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,103,4,22,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1F9L_22_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_107__noise_00,990ba3766c083d7472bc93a248ea72da1dfb331930d569ec45cff134531b5819,1F9L_22_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,107,4,22,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1F9L_22_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_109__noise_00,28227ab4ee9d40eebaa593471b8cdc096879bdd4602b84265ca2e7881c299ac6,1F9L_22_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,109,4,22,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1F9L_22_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_113__noise_00,0ca957e3fc0515187274643ea1a43e12902b6992e6f3afb04f568d018c7a6f29,1F9L_22_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,113,4,22,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_00__seed_101__noise_00,15cebb26f85f7d33e2c0f4754a9016d84e56957ffa6f3aa098b029b73f12aa56,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,0,101,0,20,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_00__seed_103__noise_00,1b6143b1befe2c6b64068bd31daf47a6d3b0270b9e1bd7ff57571de51e2dd58a,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,0,103,0,20,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_00__seed_107__noise_00,6de2263e51c2a3df83bc0593bcbadefa4404680b4f2f0cbffc5b7bcd8a98d627,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,0,107,0,20,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_00__seed_109__noise_00,9c307d90ca45f82d048700c73144c5e44280580e789c4b6188cdca7279aee9fa,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,0,109,0,20,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_00__seed_113__noise_00,0613a27381a860ca710b434421c67fe6e51f328634c7d77b005ffc55915a9cff,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,0,113,0,20,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_01__seed_101__noise_00,cd38443a25eddef8b872fac16c37634fa1a0f280e1902d59abd888af343fc2f3,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,1,101,1,20,PASS,PASS,False,False,13,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_01__seed_103__noise_00,ddd1e4f95ac35b7647e5fec54ffe8fe7f9372a8cd243651aad3cb4476ae4fe9f,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,1,103,1,20,PASS,PASS,False,False,15,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_01__seed_107__noise_00,5051483f03effe2c78d7b558a7a3ea3f7d27a3ac7d752d5256afcc55eb1a2d97,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,1,107,1,20,PASS,PASS,False,False,19,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_01__seed_109__noise_00,971fe57b8de40145869214932828f54ceb414f9e654398e93ff60714974cd45a,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,1,109,1,20,PASS,PASS,False,False,7,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_01__seed_113__noise_00,73706dd919a220307e4428eece06cbe575725b1f78dd794cc1075cf33a6d5cbd,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,1,113,1,20,PASS,PASS,False,False,17,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_05__seed_101__noise_00,a41b23de52d714486a6521818a2365e5601d2612c7a33b3d2340460ea145e2dc,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,5,101,1,20,PASS,PASS,False,False,19,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_05__seed_103__noise_00,eb7dfb639c1191c33c04da11c3fed7cc164994eff9028cfb2e4515b6cf1263f4,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,5,103,1,20,PASS,PASS,False,False,17,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_05__seed_107__noise_00,edff18e6d48c2f0bde64644819c36aef7fcc376740485d93cbe450e812510ebd,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,5,107,1,20,PASS,PASS,False,False,19,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_05__seed_109__noise_00,4f707505c5cbee8ba0fa1d94fb79c78a6100d291a5dda5e420e21002426eb695,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,5,109,1,20,PASS,PASS,False,False,17,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_05__seed_113__noise_00,6db1f0381f3b4df2ac5b9cc975b1d5ccc972fa27af92c432eeb3d35ce2e86bda,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,5,113,1,20,PASS,PASS,False,False,17,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_10__seed_101__noise_00,f9b283b77b488aebdc6b6e6cd3680c0f6a05a802ed51671b96724f8e12b06065,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,10,101,1,20,PASS,PASS,False,False,13,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_10__seed_103__noise_00,ce3f8e24d1ab77c55f6806e3277a8b8f0c5d0af65feb6cf02066a6748d797a4e,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,10,103,1,20,PASS,PASS,False,False,13,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_10__seed_107__noise_00,b18df1a0bde21b8187726aa0d7c409653099f8134ce78c457d68638d529f7556,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,10,107,1,20,PASS,PASS,False,False,13,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_10__seed_109__noise_00,6da8f81dd92e7c5ab24943aef67d5312f73b027e6136f996bc3046cdbe20cefd,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,10,109,1,20,PASS,PASS,False,False,11,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_10__seed_113__noise_00,30078d5853a45eb4b19244f4dbe1406ad8b3524614fcb2420ed223ecca125da3,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,10,113,1,20,PASS,PASS,False,False,9,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_20__seed_101__noise_00,3bf1f44db936f76f96910c2b05b6c1567575d37f27e055597cee483cfdf1456f,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,20,101,1,20,PASS,PASS,False,False,13,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_20__seed_103__noise_00,6e731bd5087f169ff2fa1e0dbbc74e3163208dc0438223fb5c9ecaf650670670,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,20,103,1,20,PASS,PASS,False,False,13,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_20__seed_107__noise_00,423288b38f646e2c187b93a4fed05b9726a6bf3eafa42994dcb7936522a101fe,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,20,107,1,20,PASS,PASS,False,False,19,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_20__seed_109__noise_00,3ad82e9ac161ad5cc2cf9fb5db91c4d835802bfbe7637364aa76781a6794fa52,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,20,109,1,20,PASS,PASS,False,False,15,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_20__seed_113__noise_00,bcf40492456db82a791772aae9527231017129bd3a51d87a4448eb89d51f0255,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,20,113,1,20,PASS,PASS,False,False,7,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_50__seed_101__noise_00,750f8902ca3d7ce7dfcc99d1041a4b1a5a99225a5ea75dcad8e36eb1aa7a047b,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,50,101,4,20,PASS,PASS,False,False,11,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_50__seed_103__noise_00,9c21e4c06eb0c315dc5cb9e1efff97e4327302ef744a6863337fffdd2afd49fa,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,50,103,4,20,PASS,PASS,False,False,7,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_50__seed_107__noise_00,3850d9979e801c90a7cf911ee462bd1e1f3e027f2171651c7e33c75b3202dfdc,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,50,107,4,20,PASS,PASS,False,False,11,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_50__seed_109__noise_00,fef688a1623beab76648b69baf876fd9b60dac10c7c85fc1851c5e1009782a2f,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,50,109,4,20,PASS,PASS,False,False,7,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__positive_pair_evidence__density_50__seed_113__noise_00,a95383d81b4e79534f516614d9fbf6ff5a05c3f2ac634a75dfc3f14f73ae048d,1HLX_20_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,50,113,4,20,PASS,PASS,False,False,7,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_101__noise_00,73ad012cdc39360b0e75ea422e68101af9d578843758659f3f93c85dc9e20ac4,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,101,0,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_103__noise_00,38f13dc3ba2d11a4bb1ae84b2a97230bd75f65f54ecfccd2af998305ce456bdd,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,103,0,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_107__noise_00,fcac46470d2ed03fdeb8634c81cf98044293894fb52e60f7510df6b79c42750a,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,107,0,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_109__noise_00,96af5c949c6d45693263f44dbf71a8517a547e91a7fcf7de96a3951ab0246280,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,109,0,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_113__noise_00,e6beb0b5a074816aa6445ed47d39cceed3a5e3d5a201742aad6aa0aae651c642,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,113,0,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_101__noise_00,590830a5ff0683fc63c000bda365d12341fa2393d600aa655a0efd4f36ce7212,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,101,1,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_103__noise_00,8bdcd78a0bd72c62b2c230c9c5c697de81733407501ccb17924366dad401546e,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,103,1,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_107__noise_00,d92ca257904440850206b7cfd0410e19ecb79ef329d24bc5540c0a6f77b3aef0,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,107,1,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_109__noise_00,f3a10ed8e763e242fc319c09d38e6119efb0d51fdd4648cceeff8c71fabb05eb,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,109,1,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_113__noise_00,719729c9f54971b5d0ecfaaad1e596a186360342b0fdaafe8a78892b0ea10484,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,113,1,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_101__noise_00,7f5e58d49f0b43212f8f347e9570dd93e9687de3896fd541ccdf2c548321fba9,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,101,1,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_103__noise_00,a2af63a579b85a57355e44b047d6253c24e6522189308bd94feef59a284c6e8e,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,103,1,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_107__noise_00,cc12dbd8a21729e2db62b9734efd9344938d17848bd7cbfe649bfaef52f95de7,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,1,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_109__noise_00,13e89d3eb2cd4dcae7557fcc01fb539354ddcc75103a3eb7a39801d9754271d2,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,1,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_113__noise_00,a3670c24a165a8751fbbc9cc05209c905268c647ab8c08bba4e0f1491732c1ce,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,1,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_101__noise_00,2c6f0e828832dc1183ab6cfc324af78b9dcc821cec9cd90ae4a4c049c1403f8f,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,1,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_103__noise_00,c1869739aca062f4881186d9597aa480bd8b9c96500d511b41ab4ceda1b6f6d9,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,1,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_107__noise_00,be19f00df916af02a4438e405e68b7cc8d462a6702e561654a2dc2e83e4058e3,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,1,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_109__noise_00,0fea9614ad4263a6090c07852b8520da8339ae9ee99584ed620d1ee3973ea9cb,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,109,1,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_113__noise_00,6ae01bcf4695524c172ec162ec7b8deb54443aa748f29091f8ff4194f2d75683,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,113,1,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1HLX_20_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_101__noise_00,b66c688b111bc1b6a0e8ecb718ac362248c6fc326c33760c57749ed4fa76c058,1HLX_20_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,101,1,20,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
