condition,evidence_channel,density_percent,evidence_seed,source_model,rna_count,actual_evidence_item_count,sum_tp,sum_fp,sum_fn,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,macro_delta_precision,macro_delta_recall,macro_delta_f1,micro_delta_precision,micro_delta_recall,micro_delta_f1,beneficial_edits,harmful_edits,modified_pair_count,modification_precision,correct_pair_preservation,modified_rna_count,modified_rna_fraction,evidence_compliant_before_count,evidence_compliant_after_count,evidence_compliance_before,evidence_compliance_after,direct_recovery_count,directly_inserted_pair_count,local_conflicting_pairs_before,local_conflicting_pairs_removed,local_conflict_correction_rate,non_evidenced_changed_pair_count
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,5,103,trrosettarna2_native_ss,121,130,1474,417,202,0.7951051193990998,0.917519977625748,0.8480707758872635,0.7794817556848228,0.8794749403341289,0.8264648163723016,0.004541463715689273,0.005435067010620228,0.005199411673968598,0.007690947443935281,0.007756563245823411,0.007748088997686864,28,0,28,1.0,1.0,11,0.09090909090909091,117,130,0.9,1.0,13,13,15,15,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,5,107,petfold,121,130,1474,231,202,0.8998853926313186,0.9143780079900191,0.902737387444382,0.864516129032258,0.8794749403341289,0.8719313812481514,0.004629790278268341,0.006599248098074973,0.005888166195808287,0.005948053914887175,0.0065632458233889635,0.006250907875370304,21,0,21,1.0,1.0,10,0.08264462809917356,119,130,0.9153846153846154,1.0,11,11,10,10,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,5,107,rnafold,121,130,1484,211,192,0.9114990161399685,0.920466278752803,0.9116734225505293,0.8755162241887906,0.8854415274463007,0.8804509047760308,0.0045615999781493735,0.006599248098074973,0.00585581064257318,0.005463064117910532,0.0065632458233889635,0.006007449744864335,20,0,20,1.0,1.0,10,0.08264462809917356,119,130,0.9153846153846154,1.0,11,11,9,9,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,5,107,trrosettarna2_native_ss,121,130,1472,416,204,0.7965512610937188,0.9177915753245878,0.8487983999967461,0.7796610169491526,0.8782816229116945,0.8260381593714927,0.005987605410308376,0.005706664709460044,0.005927035783451138,0.007870208708265047,0.0065632458233890745,0.007321431996877958,27,0,27,1.0,1.0,10,0.08264462809917356,119,130,0.9153846153846154,1.0,11,11,16,16,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,5,109,petfold,121,130,1476,233,200,0.8994200279817772,0.9158666305998019,0.9033541344272789,0.863662960795787,0.8806682577565632,0.872082717872969,0.004164425628726878,0.008087870707857726,0.006504913178704979,0.0050948856784160945,0.0077565632458233,0.0064022445001878925,21,0,21,1.0,1.0,12,0.09917355371900827,117,130,0.9,1.0,13,13,8,8,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,5,109,rnafold,121,130,1485,212,191,0.9108245553668235,0.9212035865616842,0.9118653865251063,0.8750736593989393,0.886038186157518,0.8805217906907797,0.0038871392050043893,0.007336555906956146,0.006047774617150216,0.005020499328059258,0.007159904534606243,0.006078335659613243,20,0,20,1.0,1.0,11,0.09090909090909091,118,130,0.9076923076923077,1.0,12,12,8,8,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,5,109,trrosettarna2_native_ss,121,130,1471,418,205,0.7950712475783601,0.9164828680924791,0.8473545529297964,0.7787188988883007,0.8776849642004774,0.8252454417952314,0.004507591894949779,0.004397957477351398,0.004483188716501533,0.0069280906474131765,0.005966587112171906,0.006528714420616644,24,0,24,1.0,1.0,9,0.0743801652892562,120,130,0.9230769230769231,1.0,10,10,14,14,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,5,113,petfold,121,130,1482,225,194,0.9040909283773715,0.9202065565102839,0.9083797459928113,0.8681898066783831,0.8842482100238663,0.8761454330475908,0.008835326024321242,0.01242779661833981,0.011530524744237497,0.009621731561012203,0.011336515513126422,0.01046495967480976,35,0,35,1.0,1.0,17,0.14049586776859505,111,130,0.8538461538461538,1.0,19,19,16,16,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,5,113,rnafold,121,130,1493,206,183,0.9153420618335631,0.92602053774258,0.9170922890279282,0.8787522071806946,0.8908114558472554,0.8847407407407407,0.0084046456717439,0.012153507087851933,0.01127467711997204,0.008699047109814506,0.011933174224343701,0.010297285709574222,34,0,34,1.0,1.0,18,0.1487603305785124,110,130,0.8461538461538461,1.0,20,20,14,14,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,5,113,trrosettarna2_native_ss,121,130,1474,414,202,0.7956039567812835,0.9175241586327525,0.8482099899201823,0.7807203389830508,0.8794749403341289,0.8271604938271605,0.005040301097873063,0.005439248017624745,0.0053386257068873235,0.008929530742163294,0.007756563245823411,0.008443766452545742,31,0,31,1.0,1.0,10,0.08264462809917356,117,130,0.9,1.0,13,13,18,18,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,10,101,petfold,121,180,1478,226,198,0.9008848448380731,0.916339625122539,0.9044560753238042,0.8673708920187794,0.8818615751789977,0.8745562130177514,0.005629242485022858,0.008560865230594884,0.007606854075230487,0.008802816901408494,0.008949880668257748,0.008875739644970349,30,0,30,1.0,1.0,12,0.09917355371900827,165,180,0.9166666666666666,1.0,15,15,15,15,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,10,101,rnafold,121,180,1488,206,188,0.9123820494554808,0.9224278958853229,0.9133352121733802,0.8783943329397875,0.8878281622911695,0.8830860534124629,0.0054446332936617,0.008560865230594883,0.007517600265424092,0.008341172868907454,0.008949880668257748,0.00864259838129644,29,0,29,1.0,1.0,12,0.09917355371900827,165,180,0.9166666666666666,1.0,15,15,14,14,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,10,101,trrosettarna2_native_ss,121,180,1480,403,196,0.7988665430071341,0.9205223111041285,0.8514565243065129,0.7859798194370685,0.883054892601432,0.8316942961506041,0.008302887323723643,0.008437400489000808,0.008585160093217945,0.01418901119618099,0.011336515513126533,0.012977568775989323,48,0,48,1.0,1.0,14,0.11570247933884298,161,180,0.8944444444444445,1.0,19,19,29,29,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,10,103,petfold,121,180,1483,227,193,0.901485190470628,0.9169960242091393,0.9049717957917917,0.867251461988304,0.8848448687350835,0.8759598346131128,0.00622958811757775,0.009217264317195191,0.008122574543217903,0.008683386870933174,0.01193317422434359,0.010279361240331686,34,0,34,1.0,1.0,14,0.11570247933884298,160,180,0.8888888888888888,1.0,20,20,14,14,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,10,103,rnafold,121,180,1491,207,185,0.9125327023634424,0.92184683529985,0.9129916202118298,0.8780918727915195,0.889618138424821,0.8838174273858921,0.005595286201623308,0.007979804645122006,0.007174008303873553,0.008038712720639385,0.010739856801909253,0.00937397235472559,31,0,31,1.0,1.0,12,0.09917355371900827,162,180,0.9,1.0,18,18,13,13,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,10,103,trrosettarna2_native_ss,121,180,1484,403,192,0.7998988082331469,0.9211826126719319,0.8521743690491171,0.7864334923158453,0.8854415274463007,0.8330058939096268,0.009335152549736514,0.0090977020568042,0.009303004835822254,0.014642684074957724,0.013723150357995206,0.014289166535011999,52,0,52,1.0,1.0,14,0.11570247933884298,157,180,0.8722222222222222,1.0,23,23,29,29,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,10,107,petfold,121,180,1485,224,191,0.9011898230548342,0.9189156892785767,0.9061549397404004,0.868929198361615,0.886038186157518,0.8774002954209749,0.00593422070178394,0.011136929386632539,0.009305718491826626,0.010361123244244097,0.013126491646778038,0.011719822048193773,39,0,39,1.0,1.0,18,0.1487603305785124,158,180,0.8777777777777778,1.0,22,22,17,17,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,10,107,rnafold,121,180,1494,205,182,0.9113511069187515,0.924252645240459,0.914101812882923,0.8793407886992348,0.8914081145584726,0.8853333333333333,0.004413690756932366,0.01038561458573096,0.008284200974966844,0.00928762862835475,0.01252983293556087,0.010889878302166811,36,0,36,1.0,1.0,17,0.14049586776859505,159,180,0.8833333333333333,1.0,21,21,15,15,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,10,107,trrosettarna2_native_ss,121,180,1484,403,192,0.7984528117930899,0.9200785370967488,0.850975254318675,0.7864334923158453,0.8854415274463007,0.8330058939096268,0.007889156109679453,0.007993626481621045,0.008103890105380086,0.014642684074957724,0.013723150357995206,0.014289166535011999,52,0,52,1.0,1.0,14,0.11570247933884298,157,180,0.8722222222222222,1.0,23,23,29,29,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,10,109,petfold,121,180,1490,221,186,0.9035914460037378,0.9208719575174755,0.9080663939456516,0.8708357685563998,0.8890214797136038,0.8798346619427222,0.008335843650687427,0.013093197625531431,0.011217172697077721,0.012267693439028893,0.01610978520286388,0.014154188569941106,47,0,47,1.0,1.0,17,0.14049586776859505,153,180,0.85,1.0,27,27,20,20,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,10,109,rnafold,121,180,1499,201,177,0.9149783017727727,0.9263699095081225,0.9166097729519795,0.8817647058823529,0.8943914081145584,0.8880331753554502,0.008040885610953612,0.012502878853394477,0.010792161044023297,0.011711545811472823,0.015513126491646712,0.013589720324283738,45,0,45,1.0,1.0,16,0.1322314049586777,154,180,0.8555555555555555,1.0,26,26,19,19,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,10,109,trrosettarna2_native_ss,121,180,1485,401,191,0.8003299229472424,0.9215803705622441,0.8528030927804537,0.7873806998939554,0.886038186157518,0.8338012352610893,0.009766267263832042,0.009495459947116387,0.00993172856715882,0.0155898916530679,0.014319809069212486,0.01508450788647453,55,0,55,1.0,1.0,13,0.10743801652892562,156,180,0.8666666666666667,1.0,24,24,31,31,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,10,113,petfold,121,180,1482,225,194,0.9014134307888696,0.9166900572192881,0.9045497327552627,0.8681898066783831,0.8842482100238663,0.8761454330475908,0.00615782843581933,0.008911297327343906,0.0077005115066889115,0.009621731561012203,0.011336515513126422,0.01046495967480976,35,0,35,1.0,1.0,14,0.11570247933884298,161,180,0.8944444444444445,1.0,19,19,16,16,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,10,113,rnafold,121,180,1492,205,184,0.9130457532500992,0.9227783279820719,0.9134978792322411,0.8791985857395404,0.8902147971360382,0.8846723984583457,0.006108337088280104,0.008911297327343904,0.007680267324285019,0.009145425668660279,0.011336515513126533,0.010228943427179171,34,0,34,1.0,1.0,14,0.11570247933884298,161,180,0.8944444444444445,1.0,19,19,15,15,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,10,113,trrosettarna2_native_ss,121,180,1480,402,196,0.7987676164349771,0.9205493606412899,0.8512766239527504,0.7863974495217854,0.883054892601432,0.8319280494659921,0.008203960751566746,0.008464450026162161,0.008405259739455502,0.014606641280897836,0.011336515513126533,0.01321132209137732,49,0,49,1.0,1.0,12,0.09917355371900827,161,180,0.8944444444444445,1.0,19,19,30,30,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,20,101,petfold,121,338,1506,203,170,0.9071092079857656,0.9257937572197218,0.9128134219474725,0.8812170860152135,0.8985680190930787,0.889807976366322,0.011853605632715224,0.01801499732777762,0.015964200698898725,0.02264901089784266,0.025656324582338796,0.02412750299354094,81,0,81,1.0,1.0,21,0.17355371900826447,295,338,0.8727810650887574,1.0,43,43,38,38,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,20,101,rnafold,121,338,1513,186,163,0.9172544513362996,0.9297533027132845,0.9199335296898181,0.8905238375515009,0.902744630071599,0.8965925925925926,0.010317035174480462,0.015886272058556476,0.014115917781861931,0.020470677480620814,0.02386634844868729,0.022149137561426113,74,0,74,1.0,1.0,18,0.1487603305785124,298,338,0.8816568047337278,1.0,40,40,34,34,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,20,101,trrosettarna2_native_ss,121,338,1500,387,176,0.8056889069568155,0.9277029247426994,0.8585629180766968,0.794912559618442,0.8949880668257757,0.8419870895312939,0.01512525127340508,0.015618014127571639,0.015691553863402,0.023121751377554456,0.023269689737470234,0.023270362156679103,84,0,84,1.0,1.0,17,0.14049586776859505,299,338,0.8846153846153846,1.0,39,39,45,45,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,20,103,petfold,121,338,1506,210,170,0.9076894357687678,0.9261680011374951,0.9134206035299988,0.8776223776223776,0.8985680190930787,0.8879716981132075,0.012433833415717568,0.01838924124555088,0.016571382281424903,0.019054302505006726,0.025656324582338796,0.02229122474042644,74,0,74,1.0,1.0,20,0.1652892561983471,295,338,0.8727810650887574,1.0,43,43,31,31,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,20,103,rnafold,121,338,1515,187,161,0.9198299442117428,0.9318955215395285,0.9223901232015252,0.8901292596944771,0.9039379474940334,0.8969804618117229,0.012892528049923663,0.01802849088480052,0.016572511293569115,0.02007609962359702,0.02505966587112174,0.022537006780556368,75,0,75,1.0,1.0,19,0.15702479338842976,296,338,0.8757396449704142,1.0,42,42,33,33,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,20,103,trrosettarna2_native_ss,121,338,1505,372,171,0.8084431089432426,0.9288394735821881,0.8603658141518274,0.8018114011720832,0.8979713603818615,0.8471714044469463,0.017879453259832093,0.016754562967060363,0.01749444993853255,0.030020592931195633,0.026252983293556076,0.028454677072331513,104,0,104,1.0,1.0,17,0.14049586776859505,294,338,0.8698224852071006,1.0,44,44,60,60,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,20,107,petfold,121,338,1511,191,165,0.9106310283951385,0.9278120242639668,0.9154280286901699,0.8877790834312573,0.9015513126491647,0.8946121965660154,0.015375426042088308,0.020033264372022568,0.01857880744159603,0.029211008313886455,0.02863961813842475,0.028931723193234338,98,0,98,1.0,1.0,21,0.17355371900826447,290,338,0.8579881656804734,1.0,48,48,50,50,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,20,107,rnafold,121,338,1518,171,158,0.9219464126857343,0.9321635600884346,0.9233426289870942,0.8987566607460036,0.905727923627685,0.9022288261515602,0.01500899652391515,0.018296529433706597,0.017525017079137978,0.028703500675123506,0.026849642004773244,0.027785371120393698,94,0,94,1.0,1.0,18,0.1487603305785124,293,338,0.8668639053254438,1.0,45,45,49,49,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,20,107,trrosettarna2_native_ss,121,338,1506,377,170,0.8092263709046332,0.9311765248616517,0.8620459074231076,0.7997875730217737,0.8985680190930787,0.8463051418937904,0.018662715221222783,0.019091614246524054,0.019174543209812694,0.027996764780886196,0.026849642004773244,0.027588414519175597,100,0,100,1.0,1.0,19,0.15702479338842976,293,338,0.8668639053254438,1.0,45,45,55,55,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,20,109,petfold,121,338,1505,202,171,0.9080695824512861,0.9251425427156392,0.9129995548155362,0.8816637375512595,0.8979713603818615,0.8897428318060893,0.012813980098235773,0.017363782823695016,0.016150333566962376,0.02309566243388861,0.025059665871121628,0.024062358433308173,81,0,81,1.0,1.0,19,0.15702479338842976,296,338,0.8757396449704142,1.0,42,42,39,39,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,20,109,rnafold,121,338,1515,181,161,0.9196825980545404,0.9305629780998438,0.9216579408393788,0.8932783018867925,0.9039379474940334,0.8985765124555161,0.012745181892721323,0.016695947445115836,0.015840328931422634,0.023225141815912398,0.02505966587112174,0.02413305742434957,81,0,81,1.0,1.0,18,0.1487603305785124,296,338,0.8757396449704142,1.0,42,42,39,39,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,20,109,trrosettarna2_native_ss,121,338,1500,375,176,0.8079797705188699,0.9279396322016938,0.8596870130271228,0.8,0.8949880668257757,0.8448324415657561,0.01741611483545952,0.015854721586566176,0.016815648813827837,0.028209191759112517,0.023269689737470234,0.026115714191141337,96,0,96,1.0,1.0,15,0.12396694214876033,299,338,0.8846153846153846,1.0,39,39,57,57,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,20,113,petfold,121,338,1509,203,167,0.9117201909999995,0.9291721126479494,0.9165169513465391,0.8814252336448598,0.9003579952267303,0.8907910271546635,0.01646458864694919,0.021393352756005204,0.019667730097965217,0.02285715852748893,0.027446300715990413,0.025110553781882428,84,0,84,1.0,1.0,24,0.19834710743801653,292,338,0.863905325443787,1.0,46,46,38,38,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,20,113,rnafold,121,338,1517,186,159,0.920875879150747,0.9343531353492671,0.9239513176793321,0.8907809747504404,0.9051312649164678,0.8978987866232613,0.013938462988927846,0.020486104694539146,0.018133705771376078,0.020727814679560308,0.026252983293556076,0.023455331592094786,78,0,78,1.0,1.0,23,0.19008264462809918,294,338,0.8698224852071006,1.0,44,44,34,34,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,20,113,trrosettarna2_native_ss,121,338,1505,375,171,0.8087839509530133,0.9295208454654903,0.860997243505241,0.800531914893617,0.8979713603818615,0.8464566929133859,0.018220295269602768,0.017435934850362624,0.01812587929194613,0.028741106652729442,0.026252983293556076,0.027739965538771116,101,0,101,1.0,1.0,16,0.1322314049586777,294,338,0.8698224852071006,1.0,44,44,57,57,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,50,101,petfold,121,875,1579,146,97,0.9313832473276631,0.9592267155018817,0.9424767720993824,0.9153623188405797,0.9421241050119332,0.9285504263451926,0.036127644974612835,0.05144795560993741,0.04562755085080854,0.05679424372320885,0.06921241050119331,0.06286995297241149,211,0,211,1.0,1.0,33,0.2727272727272727,759,875,0.8674285714285714,1.0,116,116,95,95,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,50,101,rnafold,121,875,1586,126,90,0.9408550630951401,0.9637518284563805,0.9497819146567116,0.9264018691588785,0.9463007159904535,0.9362455726092089,0.03391764693332094,0.04988479780165251,0.04396430274875541,0.05634870908799838,0.0674224343675418,0.06180211757804244,207,0,207,1.0,1.0,31,0.256198347107438,762,875,0.8708571428571429,1.0,113,113,94,94,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,50,101,trrosettarna2_native_ss,121,875,1570,311,106,0.8424827723567477,0.9583391607437648,0.8917727665410878,0.834662413609782,0.9367541766109785,0.8827663761596851,0.051919116673337255,0.0462542501286371,0.048901402327792984,0.06287160536889447,0.06503579952267302,0.06404964878507036,230,0,230,1.0,1.0,24,0.19834710743801653,766,875,0.8754285714285714,1.0,109,109,121,121,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,50,103,petfold,121,875,1578,148,98,0.9290654202265122,0.9554937186162838,0.9393150975924646,0.9142526071842411,0.9415274463007159,0.927689594356261,0.033809817873461975,0.047714958724339715,0.042465876343890804,0.055684532066870185,0.06861575178997603,0.06200912098347988,208,0,208,1.0,1.0,33,0.2727272727272727,760,875,0.8685714285714285,1.0,115,115,93,93,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,50,103,rnafold,121,875,1586,127,90,0.940137933225655,0.9605368349601547,0.94756656960128,0.9258610624635143,0.9463007159904535,0.935969312481558,0.03320051706383586,0.04666980430542679,0.04174895769332385,0.05580790239263422,0.0674224343675418,0.06152585745039152,206,0,206,1.0,1.0,32,0.2644628099173554,762,875,0.8708571428571429,1.0,113,113,93,93,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,50,103,trrosettarna2_native_ss,121,875,1581,306,95,0.8430115652848928,0.9600775033767776,0.8931324396292329,0.8378378378378378,0.9433174224343676,0.8874543923659837,0.052447909601482386,0.04799259276164981,0.05026107541593809,0.0660470295969503,0.0715990453460621,0.06873766499136891,246,0,246,1.0,1.0,23,0.19008264462809918,755,875,0.8628571428571429,1.0,120,120,126,126,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,50,107,petfold,121,875,1574,167,102,0.9265195917972064,0.9593264247449933,0.9401476757426426,0.9040781160252729,0.9391408114558473,0.9212759730757974,0.031263989444156134,0.051547664853049124,0.04329845449406872,0.045510040907902005,0.06622911694510736,0.05559549970301636,185,0,185,1.0,1.0,36,0.2975206611570248,764,875,0.8731428571428571,1.0,111,111,74,74,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,50,107,rnafold,121,875,1578,148,98,0.9360568085179809,0.9615893133715183,0.9462141818864953,0.9142526071842411,0.9415274463007159,0.927689594356261,0.029119392356161757,0.047722282716790264,0.04039656997853911,0.04419944711336099,0.06264916467780424,0.05324613932509448,177,0,177,1.0,1.0,33,0.2727272727272727,770,875,0.88,1.0,105,105,72,72,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,50,107,trrosettarna2_native_ss,121,875,1577,305,99,0.8447491438429179,0.9612196150524708,0.8944909836048442,0.8379383634431455,0.9409307875894988,0.8864530635188308,0.054185488159507404,0.04913470443734303,0.05161961939154942,0.06614755520225801,0.06921241050119331,0.06773633614421604,243,0,243,1.0,1.0,25,0.2066115702479339,759,875,0.8674285714285714,1.0,116,116,127,127,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,50,109,petfold,121,875,1570,159,106,0.9281216032038165,0.9564586040009208,0.939272889202121,0.9080393290919607,0.9367541766109785,0.922173274596182,0.03286600085076632,0.04867984410897656,0.04242366795354723,0.049471253974589846,0.06384248210023857,0.056492801223400946,189,0,189,1.0,1.0,32,0.2644628099173554,768,875,0.8777142857142857,1.0,107,107,82,82,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,50,109,rnafold,121,875,1573,141,103,0.9381299360532104,0.9583962053295616,0.945406626077887,0.9177362893815636,0.9385441527446301,0.928023598820059,0.03119251989139122,0.04452917467483362,0.03958901416993076,0.047683129310683525,0.059665871121718395,0.05358014378889253,179,0,179,1.0,1.0,27,0.2231404958677686,775,875,0.8857142857142857,1.0,100,100,79,79,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,50,109,trrosettarna2_native_ss,121,875,1570,310,106,0.8419413600675171,0.9592313560649114,0.8921026533295835,0.8351063829787234,0.9367541766109785,0.8830146231721034,0.05137770438410668,0.04714644544978369,0.04923128911628858,0.06331557473783589,0.06503579952267302,0.06429789579748868,231,0,231,1.0,1.0,24,0.19834710743801653,766,875,0.8754285714285714,1.0,109,109,122,122,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,50,113,petfold,121,875,1577,154,99,0.929140789147583,0.9614638091027674,0.9424884076476953,0.9110340843443097,0.9409307875894988,0.9257411212210156,0.03388518679453272,0.05368504921082323,0.0456391863991214,0.05246600922693878,0.06801909307875886,0.060060647848234505,201,0,201,1.0,1.0,36,0.2975206611570248,761,875,0.8697142857142857,1.0,114,114,87,87,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,50,113,rnafold,121,875,1581,138,95,0.9379943767300232,0.9635314110681921,0.9481802724902055,0.9197207678883071,0.9433174224343676,0.9313696612665685,0.03105696056820402,0.04966438041346402,0.042362660582249426,0.04966760781742707,0.06443914081145585,0.05692620623540201,190,0,190,1.0,1.0,31,0.256198347107438,767,875,0.8765714285714286,1.0,108,108,82,82,1.0,0
PAIR_HARD_ENFORCE,POSITIVE_PAIR_EVIDENCE,50,113,trrosettarna2_native_ss,121,875,1569,312,107,0.841893677781145,0.9574201919340788,0.8910239426151391,0.8341307814992025,0.9361575178997613,0.8822041045825133,0.051330022097734476,0.045335281318951134,0.04815257840184416,0.062339973258314973,0.06443914081145585,0.06348737720789854,228,0,228,1.0,1.0,22,0.18181818181818182,767,875,0.8765714285714286,1.0,108,108,120,120,1.0,0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,0,101,petfold,121,0,1463,241,213,0.8952556023530504,0.9077787598919441,0.8968492212485739,0.8585680751173709,0.8729116945107399,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,0,101,rnafold,121,0,1473,220,203,0.9069374161618192,0.9138670306547281,0.9058176119079561,0.8700531600708801,0.8788782816229117,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,0,101,trrosettarna2_native_ss,121,0,1461,432,215,0.7905636556834104,0.9120849106151278,0.8428713642132949,0.7717908082408875,0.8717183770883055,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,0,103,petfold,121,0,1463,241,213,0.8952556023530504,0.9077787598919441,0.8968492212485739,0.8585680751173709,0.8729116945107399,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,0,103,rnafold,121,0,1473,220,203,0.9069374161618192,0.9138670306547281,0.9058176119079561,0.8700531600708801,0.8788782816229117,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,0,103,trrosettarna2_native_ss,121,0,1461,432,215,0.7905636556834104,0.9120849106151278,0.8428713642132949,0.7717908082408875,0.8717183770883055,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,0,107,petfold,121,0,1463,241,213,0.8952556023530504,0.9077787598919441,0.8968492212485739,0.8585680751173709,0.8729116945107399,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,0,107,rnafold,121,0,1473,220,203,0.9069374161618192,0.9138670306547281,0.9058176119079561,0.8700531600708801,0.8788782816229117,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0,0,0.0,0,0,,,0,0,0,0,,0
