condition,evidence_channel,density_percent,source_model,actual_evidence_item_count_mean,actual_evidence_item_count_std,actual_evidence_item_count_min,actual_evidence_item_count_max,macro_precision_mean,macro_precision_std,macro_precision_min,macro_precision_max,macro_recall_mean,macro_recall_std,macro_recall_min,macro_recall_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,micro_precision_mean,micro_precision_std,micro_precision_min,micro_precision_max,micro_recall_mean,micro_recall_std,micro_recall_min,micro_recall_max,micro_f1_mean,micro_f1_std,micro_f1_min,micro_f1_max,macro_delta_precision_mean,macro_delta_precision_std,macro_delta_precision_min,macro_delta_precision_max,macro_delta_recall_mean,macro_delta_recall_std,macro_delta_recall_min,macro_delta_recall_max,macro_delta_f1_mean,macro_delta_f1_std,macro_delta_f1_min,macro_delta_f1_max,micro_delta_precision_mean,micro_delta_precision_std,micro_delta_precision_min,micro_delta_precision_max,micro_delta_recall_mean,micro_delta_recall_std,micro_delta_recall_min,micro_delta_recall_max,micro_delta_f1_mean,micro_delta_f1_std,micro_delta_f1_min,micro_delta_f1_max,beneficial_edits_mean,beneficial_edits_std,beneficial_edits_min,beneficial_edits_max,harmful_edits_mean,harmful_edits_std,harmful_edits_min,harmful_edits_max,modified_pair_count_mean,modified_pair_count_std,modified_pair_count_min,modified_pair_count_max,modification_precision_mean,modification_precision_std,modification_precision_min,modification_precision_max,correct_pair_preservation_mean,correct_pair_preservation_std,correct_pair_preservation_min,correct_pair_preservation_max,modified_rna_fraction_mean,modified_rna_fraction_std,modified_rna_fraction_min,modified_rna_fraction_max,evidence_compliance_before_mean,evidence_compliance_before_std,evidence_compliance_before_min,evidence_compliance_before_max,evidence_compliance_after_mean,evidence_compliance_after_std,evidence_compliance_after_min,evidence_compliance_after_max,direct_recovery_count_mean,direct_recovery_count_std,direct_recovery_count_min,direct_recovery_count_max,directly_inserted_pair_count_mean,directly_inserted_pair_count_std,directly_inserted_pair_count_min,directly_inserted_pair_count_max,local_conflicting_pairs_before_mean,local_conflicting_pairs_before_std,local_conflicting_pairs_before_min,local_conflicting_pairs_before_max,local_conflicting_pairs_removed_mean,local_conflicting_pairs_removed_std,local_conflicting_pairs_removed_min,local_conflicting_pairs_removed_max,local_conflict_correction_rate_mean,local_conflict_correction_rate_std,local_conflict_correction_rate_min,local_conflict_correction_rate_max,non_evidenced_changed_pair_count_mean,non_evidenced_changed_pair_count_std,non_evidenced_changed_pair_count_min,non_evidenced_changed_pair_count_max
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,petfold,121.0,0.0,121.0,121.0,0.9044159087903235,0.0012534279641561806,0.9028956929259876,0.9059541488994135,0.9077787598919441,0.0,0.9077787598919441,0.9077787598919441,0.9015678292122329,0.0005638977786833,0.9008369518024504,0.9023795445307521,0.8674268839688155,0.001059917207215151,0.8661930136175252,0.869281045751634,0.87291169451074,0.0,0.8729116945107399,0.8729116945107399,0.8701603216785779,0.0005330788578940876,0.8695393759286776,0.8710925870794879,0.00916030643727327,0.0012534279641561285,0.007640090572937401,0.010698546546363177,0.0,0.0,0.0,0.0,0.004718607963659115,0.0005638977786832983,0.0039877305538765645,0.00553032328217825,0.008858808851444699,0.001059917207215151,0.007624938500154332,0.01071297063426313,0.0,0.0,0.0,0.0,0.004479848305796863,0.0005330788578940876,0.003858902555896493,0.0054121137067068,17.4,2.0591260281974,15.0,21.0,0.0,0.0,0.0,0.0,17.4,2.0591260281974,15.0,21.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.143801652892562,0.01701757048097025,0.12396694214876033,0.17355371900826447,0.8561983471074381,0.01701757048097023,0.8264462809917356,0.8760330578512396,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,2.0591260281974,15.0,21.0,17.4,2.0591260281974,15.0,21.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,rnafold,121.0,0.0,121.0,121.0,0.9147432296740607,0.0017777028570882638,0.9131695811260415,0.9171879247220843,0.9138670306547281,0.0,0.9138670306547281,0.9138670306547281,0.9097939297352967,0.0008587114041163818,0.9088015726046772,0.9108919206112116,0.8776248559018935,0.0017039626079463147,0.8747030878859857,0.8799283154121864,0.8788782816229117,0.0,0.8788782816229117,0.8788782816229117,0.8782502934657013,0.0008536134661731421,0.8767857142857143,0.8794029850746269,0.0078058135122415235,0.0017777028570882649,0.006232164964222381,0.010250508560265164,0.0,0.0,0.0,0.0,0.003976317827340642,0.000858711404116369,0.0029839606967210744,0.005074308703255393,0.007571695831013447,0.0017039626079463147,0.004649927815105648,0.009875155341306341,0.0,0.0,0.0,0.0,0.0038068384345347093,0.0008536134661731421,0.002342259254547785,0.004959530043460392,14.6,3.2619012860600183,9.0,19.0,0.0,0.0,0.0,0.0,14.6,3.2619012860600183,9.0,19.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.12066115702479338,0.026957861868264613,0.0743801652892562,0.15702479338842976,0.8793388429752067,0.026957861868264633,0.8429752066115702,0.9256198347107438,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,3.2619012860600183,9.0,19.0,14.6,3.2619012860600183,9.0,19.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,trrosettarna2_native_ss,121.0,0.0,121.0,121.0,0.8126085454887214,0.0020086587797634205,0.810247744448208,0.8149146817498449,0.9120849106151278,0.0,0.9120849106151278,0.9120849106151278,0.8556781284969693,0.0010404964964095841,0.8543352069689977,0.8567099074388023,0.7885413549156313,0.0020015950524416917,0.7859064012910166,0.7905844155844156,0.8717183770883054,0.0,0.8717183770883055,0.8717183770883055,0.8280450003896117,0.0011040765827319172,0.8265912305516266,0.8291713961407492,0.022044889805310955,0.0020086587797634036,0.019684088764797603,0.024351026066434592,0.0,0.0,0.0,0.0,0.012806764283674494,0.0010404964964096028,0.011463842755702726,0.01383854322550739,0.016750546674743783,0.0020015950524416917,0.014115593050129105,0.018793607343528085,0.0,0.0,0.0,0.0,0.009328273014996946,0.0011040765827319172,0.007874503177011882,0.010454668766134434,40.2,4.707440918375928,34.0,45.0,0.0,0.0,0.0,0.0,40.2,4.707440918375928,34.0,45.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3322314049586777,0.03890447039980106,0.2809917355371901,0.371900826446281,0.6677685950413224,0.038904470399801064,0.628099173553719,0.71900826446281,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,4.707440918375928,34.0,45.0,40.2,4.707440918375928,34.0,45.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,petfold,134.0,0.0,134.0,134.0,0.9056874804086222,0.0013699136677250009,0.9039680411438205,0.9075030853614654,0.9077787598919441,0.0,0.9077787598919441,0.9077787598919441,0.9024729308351717,0.0007901282000214478,0.9014857782477987,0.9033939591785879,0.8693855133704951,0.0010014592418054965,0.8677342823250297,0.8708333333333333,0.87291169451074,0.0,0.8729116945107399,0.8729116945107399,0.871144746648149,0.000502839522874468,0.8703152885187388,0.8718712753277712,0.010431878055571987,0.0013699136677250386,0.0087124387907701,0.01224748300841517,0.0,0.0,0.0,0.0,0.005623709586597772,0.0007901282000214529,0.004636556999224865,0.006544737930013956,0.010817438253124178,0.0010014592418054965,0.009166207207658816,0.012265258215962471,0.0,0.0,0.0,0.0,0.005464273275367892,0.000502839522874468,0.00463481514595776,0.0061908019549901105,21.2,1.9390719429665315,18.0,24.0,0.0,0.0,0.0,0.0,21.2,1.9390719429665315,18.0,24.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.1652892561983471,0.015680715670256428,0.14049586776859505,0.19008264462809918,0.8388059701492537,0.015366612150726846,0.8208955223880597,0.8656716417910447,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,1.9390719429665315,18.0,24.0,21.2,1.9390719429665315,18.0,24.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,rnafold,134.0,0.0,134.0,134.0,0.9152811370559355,0.0014553113064054632,0.9133169807859063,0.9174379759990472,0.9138670306547281,0.0,0.9138670306547281,0.9138670306547281,0.9103459101775278,0.000787358191198523,0.9094127526459833,0.9116285500022977,0.8786699000662077,0.0010783566931245713,0.8767857142857143,0.8799283154121864,0.8788782816229117,0.0,0.8788782816229117,0.8788782816229117,0.8787737474556685,0.0005395349948478897,0.8778307508939214,0.8794029850746269,0.008343720894116387,0.0014553113064054016,0.006379564624087229,0.010500559837227955,0.0,0.0,0.0,0.0,0.0045282982695715405,0.0007873581911985389,0.0035951407380271057,0.005810938094341526,0.008616739995327638,0.0010783566931245713,0.006732554214834208,0.009875155341306341,0.0,0.0,0.0,0.0,0.004330292424501958,0.0005395349948478897,0.00338729586275488,0.004959530043460392,16.6,2.0591260281974,13.0,19.0,0.0,0.0,0.0,0.0,16.6,2.0591260281974,13.0,19.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.12892561983471076,0.01236911532817832,0.10743801652892562,0.14049586776859505,0.8746268656716417,0.01727736851162722,0.8507462686567164,0.9029850746268657,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,2.0591260281974,13.0,19.0,16.6,2.0591260281974,13.0,19.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,trrosettarna2_native_ss,134.0,0.0,134.0,134.0,0.8115128844284148,0.002735685363279525,0.807985144695637,0.8150063703023963,0.9120849106151278,0.0,0.9120849106151278,0.9120849106151278,0.8552681926777433,0.0015106480104454113,0.8534095208598254,0.8571769697596952,0.7897333346540575,0.0016885215417824842,0.7876010781671159,0.7927292457948997,0.8717183770883054,0.0,0.8717183770883055,0.8717183770883055,0.8287021183250092,0.0009289899646536593,0.8275276125743416,0.8303495311167945,0.02094922874500451,0.002735685363279501,0.01742148901222659,0.02444271461898592,0.0,0.0,0.0,0.0,0.012396828464448447,0.0015106480104453918,0.010538156646530438,0.01430560554640019,0.017942526413169912,0.0016885215417824842,0.01581026992622836,0.020938437554012146,0.0,0.0,0.0,0.0,0.009985390950394413,0.0009289899646536593,0.008810885199726837,0.011632803742179787,43.0,3.9496835316262997,38.0,50.0,0.0,0.0,0.0,0.0,43.0,3.9496835316262997,38.0,50.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.343801652892562,0.029843752207054198,0.3140495867768595,0.39669421487603307,0.6776119402985075,0.02962601976310327,0.6268656716417911,0.7164179104477612,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,3.9496835316262997,38.0,50.0,43.0,3.9496835316262997,38.0,50.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,petfold,185.0,0.0,185.0,185.0,0.9059160173728735,0.001665510164042649,0.9037214539205928,0.9084879439047145,0.9077787598919441,0.0,0.9077787598919441,0.9077787598919441,0.9025638264106947,0.000879614755643353,0.9015034730664205,0.903783626469207,0.8731222677646894,0.001383888513251351,0.8713519952352591,0.8755236385397965,0.87291169451074,0.0,0.8729116945107399,0.8729116945107399,0.8730164204036767,0.000691450517881706,0.8721311475409836,0.8742157155661787,0.010660415019823299,0.001665510164042643,0.008465851567542466,0.013232341551664265,0.0,0.0,0.0,0.0,0.005714605162120752,0.000879614755643354,0.004654251817846696,0.006934405220633122,0.014554192647318543,0.001383888513251351,0.012783920117888203,0.016955563422425657,0.0,0.0,0.0,0.0,0.0073359470308956174,0.000691450517881706,0.006450674168202553,0.00853524219339763,28.4,2.6532998322843198,25.0,33.0,0.0,0.0,0.0,0.0,28.4,2.6532998322843198,25.0,33.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.19008264462809918,0.018845874795027074,0.17355371900826447,0.2231404958677686,0.8454054054054054,0.013928755380243374,0.8216216216216217,0.8648648648648649,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,2.6532998322843198,25.0,33.0,28.4,2.6532998322843198,25.0,33.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,rnafold,185.0,0.0,185.0,185.0,0.9165425586642847,0.0013276940068105672,0.9152760648079903,0.9182281440801763,0.9138670306547281,0.0,0.9138670306547281,0.9138670306547281,0.9109591146500611,0.0007908402831655461,0.9100178897715786,0.9120376220065184,0.8838369583788183,0.0011914662416515874,0.8825644098262433,0.8857486470234516,0.8788782816229117,0.0,0.8788782816229117,0.8788782816229117,0.8813502451396034,0.0005921634972167715,0.8807174887892377,0.8823000898472596,0.00960514250246566,0.0013276940068105685,0.00833864864617117,0.011290727918357167,0.0,0.0,0.0,0.0,0.005141502742104939,0.0007908402831655563,0.004200277863622456,0.00622001009856226,0.013783798307938255,0.0011914662416515874,0.012511249755363218,0.015695486952571502,0.0,0.0,0.0,0.0,0.0069067901084368,0.0005921634972167715,0.006274033758071229,0.007856634816093111,26.4,2.244994432064365,24.0,30.0,0.0,0.0,0.0,0.0,26.4,2.244994432064365,24.0,30.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.16859504132231407,0.01440958328443198,0.15702479338842976,0.19008264462809918,0.8562162162162161,0.011643599582993531,0.8378378378378378,0.8702702702702703,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,2.244994432064365,24.0,30.0,26.4,2.244994432064365,24.0,30.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,trrosettarna2_native_ss,185.0,0.0,185.0,185.0,0.8167293455975331,0.0013865364321373939,0.814364516892475,0.818236178497856,0.9120849106151278,0.0,0.9120849106151278,0.9120849106151278,0.8580872860957521,0.0007906580147758265,0.8569232202582633,0.8589847525368227,0.7964525889640395,0.0023435691978876978,0.7944535073409462,0.8001095290251917,0.8717183770883054,0.0,0.8717183770883055,0.8717183770883055,0.8323857372004466,0.0012789064599266198,0.8312944523470839,0.834380354083381,0.026165689914122638,0.0013865364321374197,0.02380086120906451,0.0276725228144456,0.0,0.0,0.0,0.0,0.015215921882457179,0.0007906580147758245,0.014051856044968348,0.016113388323527753,0.024661780723151883,0.0023435691978876978,0.022662699100058692,0.028318720784304197,0.0,0.0,0.0,0.0,0.013669009825831902,0.0012789064599266198,0.012577724972469118,0.0156636267087662,58.6,5.388877434122992,54.0,67.0,0.0,0.0,0.0,0.0,58.6,5.388877434122992,54.0,67.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.4,0.022542449085927035,0.36363636363636365,0.4297520661157025,0.6799999999999999,0.029289118235987174,0.6324324324324324,0.7081081081081081,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.6,5.388877434122992,54.0,67.0,58.6,5.388877434122992,54.0,67.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,petfold,333.0,0.0,333.0,333.0,0.9133196730459245,0.002976931502687022,0.9078044239756322,0.9159472877382056,0.9077787598919441,0.0,0.9077787598919441,0.9077787598919441,0.9064336448047545,0.0014822008966287104,0.9036219622090245,0.9077192739266376,0.8859233622913063,0.0027227453888836236,0.8813253012048192,0.8893617021276595,0.87291169451074,0.0,0.8729116945107399,0.8729116945107399,0.8793673209264308,0.0013423661480034608,0.8770983213429256,0.8810599217103282,0.01806407069287426,0.0029769315026870187,0.012548821622581969,0.02069168538515527,0.0,0.0,0.0,0.0,0.009584423556180565,0.0014822008966287195,0.006772740960450641,0.01087005267806384,0.027355287173935428,0.0027227453888836236,0.022757226087448346,0.03079362701028865,0.0,0.0,0.0,0.0,0.013686847553649706,0.0013423661480034608,0.011417847970144557,0.01537944833754712,52.6,5.083306010855534,44.0,59.0,0.0,0.0,0.0,0.0,52.6,5.083306010855534,44.0,59.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.27603305785123966,0.027952949628574805,0.2396694214876033,0.30578512396694213,0.8324324324324325,0.020578788827641827,0.8018018018018018,0.8648648648648649,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6,5.083306010855534,44.0,59.0,52.6,5.083306010855534,44.0,59.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,rnafold,333.0,0.0,333.0,333.0,0.9231823908360764,0.002448289203430576,0.9188156416011771,0.9257226248817326,0.9138670306547281,0.0,0.9138670306547281,0.9138670306547281,0.914442689817505,0.0012281211376183295,0.912204926095165,0.915671752571258,0.8952278905319562,0.002083283282809276,0.8921865536038764,0.8987187309334961,0.8788782816229117,0.0,0.8788782816229117,0.8788782816229117,0.8869765493438191,0.0010221546990498657,0.8854824165915239,0.8886877828054298,0.016244974674257284,0.0024482892034305634,0.01187822543935799,0.018785208719913446,0.0,0.0,0.0,0.0,0.008625077909548789,0.0012281211376183063,0.006387314187208869,0.009854140663301817,0.02517473046107601,0.002083283282809276,0.02213339353299637,0.028665570862616008,0.0,0.0,0.0,0.0,0.012533094312652638,0.0010221546990498657,0.011038961560357441,0.014244327774263321,47.6,3.8262252939417984,42.0,54.0,0.0,0.0,0.0,0.0,47.6,3.8262252939417984,42.0,54.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.2396694214876033,0.021551082331248427,0.2231404958677686,0.2809917355371901,0.8492492492492492,0.011921581526293842,0.8348348348348348,0.8708708708708709,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6,3.8262252939417984,42.0,54.0,47.6,3.8262252939417984,42.0,54.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,trrosettarna2_native_ss,333.0,0.0,333.0,333.0,0.8361928449805351,0.0027624182647191437,0.8315675972907787,0.8401798628102879,0.9120849106151278,0.0,0.9120849106151278,0.9120849106151278,0.8691371563861727,0.0014153624988877697,0.8667674405672888,0.8709964433564076,0.8163840188438272,0.0006193469270533806,0.8157453936348409,0.8175713486289872,0.8717183770883054,0.0,0.8717183770883055,0.8717183770883055,0.8431441735510173,0.00033016561099255407,0.842803576579175,0.8437770719029744,0.04562918929712476,0.0027624182647191732,0.04100394160736818,0.0496162071268775,0.0,0.0,0.0,0.0,0.0262657921728778,0.0014153624988877628,0.02389607635399389,0.028125079143112602,0.04459321060293957,0.0006193469270533806,0.04395458539395336,0.045780540388099644,0.0,0.0,0.0,0.0,0.024427446176402513,0.00033016561099255407,0.02408684920456028,0.02506034452835959,103.4,1.3564659966250536,102.0,106.0,0.0,0.0,0.0,0.0,103.4,1.3564659966250536,102.0,106.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5553719008264463,0.03403514096194047,0.5206611570247934,0.6115702479338843,0.6672672672672673,0.011921581526293816,0.6516516516516516,0.6846846846846847,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.4,1.3564659966250536,102.0,106.0,103.4,1.3564659966250536,102.0,106.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,petfold,873.0,0.0,873.0,873.0,0.9422409634285716,0.001818378194516553,0.9395338648829393,0.9445297862653208,0.9077787598919441,0.0,0.9077787598919441,0.9077787598919441,0.9206280657852112,0.0009296926526049889,0.9192489767353023,0.9217715899407899,0.9245501120112409,0.0021765590174477175,0.921865154379332,0.9282994923857868,0.87291169451074,0.0,0.8729116945107399,0.8729116945107399,0.8979879132972606,0.0010259326630695934,0.8967208090714067,0.8997539975399754,0.04698536107552122,0.0018183781945165462,0.0442782625298891,0.04927418391227053,0.0,0.0,0.0,0.0,0.023778844536637467,0.0009296926526049901,0.02239975548672846,0.024922368692216132,0.06598203689387012,0.0021765590174477175,0.06329707926196115,0.06973141726841592,0.0,0.0,0.0,0.0,0.032307439924479577,0.0010259326630695934,0.031040335698625632,0.034073524167194336,121.6,3.7202150475476548,117.0,128.0,0.0,0.0,0.0,0.0,121.6,3.7202150475476548,117.0,128.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.424793388429752,0.01236911532817832,0.4049586776859504,0.4380165289256198,0.8357388316151203,0.008771679138179464,0.8258877434135166,0.8465063001145475,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.6,3.7202150475476548,117.0,128.0,121.6,3.7202150475476548,117.0,128.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,rnafold,873.0,0.0,873.0,873.0,0.9462794579600011,0.002370211740997029,0.9432841594373436,0.9500113228252205,0.9138670306547281,0.0,0.9138670306547281,0.9138670306547281,0.9258681409104366,0.0011619896131376576,0.9244053917474238,0.9274993982466011,0.9287579323534507,0.0024306764675826806,0.9264150943396227,0.9316888045540797,0.8788782816229117,0.0,0.8788782816229117,0.8788782816229117,0.9031283764521802,0.0011486993633263891,0.9020208205756277,0.9045133558489408,0.03934204179818192,0.0023702117409970503,0.03634674327552438,0.04307390666340136,0.0,0.0,0.0,0.0,0.02005052900248033,0.0011619896131376515,0.018587779839467574,0.02168178633864491,0.05870477228257063,0.0024306764675826806,0.056361934268742586,0.06163564448319958,0.0,0.0,0.0,0.0,0.028684921421013844,0.0011486993633263891,0.02757736554446122,0.030069900817774275,107.0,4.147288270665544,103.0,112.0,0.0,0.0,0.0,0.0,107.0,4.147288270665544,103.0,112.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3603305785123967,0.016194973506004483,0.33884297520661155,0.3884297520661157,0.8561282932416953,0.009123623253947265,0.8442153493699885,0.865979381443299,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,4.147288270665544,103.0,112.0,107.0,4.147288270665544,103.0,112.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,trrosettarna2_native_ss,873.0,0.0,873.0,873.0,0.8967651711295499,0.0027172920249456905,0.8927098986130318,0.9012444995523115,0.9120849106151278,0.0,0.9120849106151278,0.9120849106151278,0.9020376019333899,0.0013594398924913972,0.9000632120468277,0.9043057261626475,0.8762212164612034,0.0024310066389877203,0.8722388059701492,0.8795906080674293,0.8717183770883054,0.0,0.8717183770883055,0.8717183770883055,0.8739623143510299,0.001209806062644063,0.8719785138764548,0.8756367995205274,0.10620151544613943,0.002717292024945697,0.10214624292962138,0.11068084386890101,0.0,0.0,0.0,0.0,0.059166237720095036,0.001359439892491421,0.05719184783353279,0.061434361949352624,0.10443040822031588,0.0024310066389877203,0.10044799772926172,0.10779979982654175,0.0,0.0,0.0,0.0,0.05524558697641506,0.001209806062644063,0.05326178650183999,0.05692007214591266,225.6,4.6303347611160905,218.0,232.0,0.0,0.0,0.0,0.0,225.6,4.6303347611160905,218.0,232.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7966942148760331,0.017802197709535554,0.768595041322314,0.8181818181818182,0.6737686139747996,0.006373620959103592,0.6655211912943871,0.6849942726231386,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.6,4.6303347611160905,218.0,232.0,225.6,4.6303347611160905,218.0,232.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
