condition,evidence_channel,density_percent,evidence_seed,source_model,scope,rna_count,scope_domain,scope_universe_pair_count,direct_evidence_item_count,direct_compliant_before_count,direct_compliant_after_count,sum_tp,sum_fp,sum_fn,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,macro_delta_f1,micro_delta_f1,beneficial_edits,harmful_edits,modified_pair_count,correct_pair_preservation
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,103,petfold,LOCAL_CONFLICT_EFFECT,121,pair,16,0,0,0,0,16,0,0.8677685950413223,0.8677685950413223,0.8677685950413223,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,103,petfold,NON_EVIDENCED_EFFECT,121,pair,1901,0,0,0,1463,225,213,0.9032994945259615,0.9077787598919441,0.9011687106882,0.8667061611374408,0.8729116945107399,0.8697978596908442,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,103,rnafold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,121,107,107,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,103,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,14,0,0,0,0,14,0,0.8842975206611571,0.8842975206611571,0.8842975206611571,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,103,rnafold,NON_EVIDENCED_EFFECT,121,pair,1882,0,0,0,1473,206,203,0.9135693057037123,0.9138670306547281,0.9094081732769976,0.8773079213817748,0.8788782816229117,0.8780923994038748,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,103,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,121,87,87,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,103,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,34,0,0,0,0,34,0,0.71900826446281,0.71900826446281,0.71900826446281,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,103,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,2074,0,0,0,1461,398,215,0.810247744448208,0.9120849106151278,0.8543352069689977,0.7859064012910166,0.8717183770883055,0.8265912305516266,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,107,petfold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,121,106,106,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,107,petfold,LOCAL_CONFLICT_EFFECT,121,pair,15,0,0,0,0,15,0,0.8760330578512396,0.8760330578512396,0.8760330578512396,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,107,petfold,NON_EVIDENCED_EFFECT,121,pair,1902,0,0,0,1463,226,213,0.9041500705885364,0.9077787598919441,0.9014212792302841,0.8661930136175252,0.8729116945107399,0.8695393759286776,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,107,rnafold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,121,112,112,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,107,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,9,0,0,0,0,9,0,0.9256198347107438,0.9256198347107438,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,107,rnafold,NON_EVIDENCED_EFFECT,121,pair,1887,0,0,0,1473,211,203,0.9131695811260415,0.9138670306547281,0.9088015726046772,0.8747030878859857,0.8788782816229117,0.8767857142857143,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,107,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,121,78,78,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,107,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,43,0,0,0,0,43,0,0.6446280991735537,0.6446280991735537,0.6446280991735537,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,107,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,2065,0,0,0,1461,389,215,0.8130514846442716,0.9120849106151278,0.8561920738209233,0.7897297297297298,0.8717183770883055,0.8287010777084515,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,109,petfold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,121,100,100,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,109,petfold,LOCAL_CONFLICT_EFFECT,121,pair,21,0,0,0,0,21,0,0.8264462809917356,0.8264462809917356,0.8264462809917356,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,109,petfold,NON_EVIDENCED_EFFECT,121,pair,1896,0,0,0,1463,220,213,0.9057801370117188,0.9077787598919441,0.9023795445307521,0.869281045751634,0.8729116945107399,0.8710925870794879,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,109,rnafold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,121,102,102,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,109,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,19,0,0,0,0,19,0,0.8429752066115702,0.8429752066115702,0.8429752066115702,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,109,rnafold,NON_EVIDENCED_EFFECT,121,pair,1877,0,0,0,1473,201,203,0.9166157536396622,0.9138670306547281,0.9108919206112116,0.8799283154121864,0.8788782816229117,0.8794029850746269,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,109,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,121,76,76,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,109,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,45,0,0,0,0,45,0,0.628099173553719,0.628099173553719,0.628099173553719,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,109,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,2063,0,0,0,1461,387,215,0.8145369457995719,0.9120849106151278,0.8567099074388023,0.7905844155844156,0.8717183770883055,0.8291713961407492,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,113,petfold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,121,103,103,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,113,petfold,LOCAL_CONFLICT_EFFECT,121,pair,18,0,0,0,0,18,0,0.8512396694214877,0.8512396694214877,0.8512396694214877,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,113,petfold,NON_EVIDENCED_EFFECT,121,pair,1899,0,0,0,1463,223,213,0.9028956929259876,0.9077787598919441,0.9008369518024504,0.8677342823250297,0.8729116945107399,0.8703152885187388,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,113,rnafold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,121,106,106,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,113,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,15,0,0,0,0,15,0,0.8760330578512396,0.8760330578512396,0.8760330578512396,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,113,rnafold,NON_EVIDENCED_EFFECT,121,pair,1881,0,0,0,1473,205,203,0.9131735831788031,0.9138670306547281,0.9091251254270484,0.8778307508939214,0.8788782816229117,0.8783542039355993,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,113,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,121,77,77,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,113,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,44,0,0,0,0,44,0,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,113,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,2064,0,0,0,1461,388,215,0.8149146817498449,0.9120849106151278,0.8566398485954532,0.7901568415359654,0.8717183770883055,0.828936170212766,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,101,petfold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,134,112,112,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,101,petfold,LOCAL_CONFLICT_EFFECT,121,pair,21,0,0,0,0,21,0,0.8347107438016529,0.8347107438016529,0.8347107438016529,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,101,petfold,NON_EVIDENCED_EFFECT,121,pair,1896,0,0,0,1463,220,213,0.9068886441426117,0.9077787598919441,0.9031962854314166,0.869281045751634,0.8729116945107399,0.8710925870794879,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,101,rnafold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,134,116,116,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,101,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,18,0,0,0,0,18,0,0.859504132231405,0.859504132231405,0.859504132231405,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,101,rnafold,NON_EVIDENCED_EFFECT,121,pair,1878,0,0,0,1473,202,203,0.9174379759990472,0.9138670306547281,0.9116285500022977,0.8794029850746269,0.8788782816229117,0.8791405550581916,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,101,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,134,90,90,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,101,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,43,0,0,0,0,43,0,0.6446280991735537,0.6446280991735537,0.6446280991735537,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,101,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,2065,0,0,0,1461,389,215,0.814430870482851,0.9120849106151278,0.8569416987342018,0.7897297297297298,0.8717183770883055,0.8287010777084515,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,103,petfold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,134,113,113,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,103,petfold,LOCAL_CONFLICT_EFFECT,121,pair,21,0,0,0,0,21,0,0.8347107438016529,0.8347107438016529,0.8347107438016529,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,103,petfold,NON_EVIDENCED_EFFECT,121,pair,1896,0,0,0,1463,220,213,0.9056892380313576,0.9077787598919441,0.9026732446156555,0.869281045751634,0.8729116945107399,0.8710925870794879,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,103,rnafold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,134,118,118,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,103,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,16,0,0,0,0,16,0,0.8760330578512396,0.8760330578512396,0.8760330578512396,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,103,rnafold,NON_EVIDENCED_EFFECT,121,pair,1880,0,0,0,1473,204,203,0.9145995072048332,0.9138670306547281,0.910093793200329,0.8783542039355993,0.8788782816229117,0.8786161646286907,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,103,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,134,96,96,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,103,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,38,0,0,0,0,38,0,0.6859504132231405,0.6859504132231405,0.6859504132231405,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,103,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,2070,0,0,0,1461,394,215,0.8102922450902937,0.9120849106151278,0.8545207453773556,0.7876010781671159,0.8717183770883055,0.8275276125743416,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,petfold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,134,111,111,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,petfold,LOCAL_CONFLICT_EFFECT,121,pair,22,0,0,0,0,22,0,0.8347107438016529,0.8347107438016529,0.8347107438016529,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,petfold,NON_EVIDENCED_EFFECT,121,pair,1895,0,0,0,1463,219,213,0.9043883933638562,0.9077787598919441,0.9014857782477987,0.8697978596908442,0.8729116945107399,0.8713519952352591,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,rnafold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,134,114,114,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,19,0,0,0,0,19,0,0.859504132231405,0.859504132231405,0.859504132231405,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,rnafold,NON_EVIDENCED_EFFECT,121,pair,1877,0,0,0,1473,201,203,0.9146608456514996,0.9138670306547281,0.9097895791496269,0.8799283154121864,0.8788782816229117,0.8794029850746269,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,134,84,84,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,50,0,0,0,0,50,0,0.6033057851239669,0.6033057851239669,0.6033057851239669,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,2058,0,0,0,1461,382,215,0.8150063703023963,0.9120849106151278,0.8571769697596952,0.7927292457948997,0.8717183770883055,0.8303495311167945,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,petfold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,134,116,116,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,petfold,LOCAL_CONFLICT_EFFECT,121,pair,18,0,0,0,0,18,0,0.859504132231405,0.859504132231405,0.859504132231405,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,petfold,NON_EVIDENCED_EFFECT,121,pair,1899,0,0,0,1463,223,213,0.9039680411438205,0.9077787598919441,0.9016153867023994,0.8677342823250297,0.8729116945107399,0.8703152885187388,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,rnafold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,134,121,121,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,13,0,0,0,0,13,0,0.8925619834710744,0.8925619834710744,0.8925619834710744,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,rnafold,NON_EVIDENCED_EFFECT,121,pair,1883,0,0,0,1473,207,203,0.9133169807859063,0.9138670306547281,0.9094127526459833,0.8767857142857143,0.8788782816229117,0.8778307508939214,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,134,91,91,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,43,0,0,0,0,43,0,0.6694214876033058,0.6694214876033058,0.6694214876033058,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,2065,0,0,0,1461,389,215,0.8098497915708964,0.9120849106151278,0.854292028657639,0.7897297297297298,0.8717183770883055,0.8287010777084515,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,petfold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,134,110,110,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,petfold,LOCAL_CONFLICT_EFFECT,121,pair,24,0,0,0,0,24,0,0.8099173553719008,0.8099173553719008,0.8099173553719008,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,petfold,NON_EVIDENCED_EFFECT,121,pair,1893,0,0,0,1463,217,213,0.9075030853614654,0.9077787598919441,0.9033939591785879,0.8708333333333333,0.8729116945107399,0.8718712753277712,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,rnafold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,134,117,117,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,17,0,0,0,0,17,0,0.8677685950413223,0.8677685950413223,0.8677685950413223,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,rnafold,NON_EVIDENCED_EFFECT,121,pair,1879,0,0,0,1473,203,203,0.9163903756383914,0.9138670306547281,0.9108048758894017,0.8788782816229117,0.8788782816229117,0.8788782816229117,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,134,93,93,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,41,0,0,0,0,41,0,0.6776859504132231,0.6776859504132231,0.6776859504132231,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,2067,0,0,0,1461,391,215,0.807985144695637,0.9120849106151278,0.8534095208598254,0.7888768898488121,0.8717183770883055,0.8282312925170068,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,petfold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,185,157,157,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,petfold,LOCAL_CONFLICT_EFFECT,121,pair,28,0,0,0,0,28,0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,petfold,NON_EVIDENCED_EFFECT,121,pair,1889,0,0,0,1463,213,213,0.9053109757939267,0.9077787598919441,0.9018565476556093,0.8729116945107399,0.8729116945107399,0.8729116945107399,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,rnafold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,185,161,161,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,24,0,0,0,0,24,0,0.8429752066115702,0.8429752066115702,0.8429752066115702,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,rnafold,NON_EVIDENCED_EFFECT,121,pair,1872,0,0,0,1473,196,203,0.9155426161984299,0.9138670306547281,0.9100178897715786,0.8825644098262433,0.8788782816229117,0.8807174887892377,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,185,117,117,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,67,0,0,0,0,67,0,0.5867768595041323,0.5867768595041323,0.5867768595041323,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,2041,0,0,0,1461,365,215,0.818236178497856,0.9120849106151278,0.8589555856140959,0.8001095290251917,0.8717183770883055,0.834380354083381,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,petfold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,185,157,157,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,petfold,LOCAL_CONFLICT_EFFECT,121,pair,27,0,0,0,0,27,0,0.8264462809917356,0.8264462809917356,0.8264462809917356,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,petfold,NON_EVIDENCED_EFFECT,121,pair,1890,0,0,0,1463,214,213,0.9050182461146201,0.9077787598919441,0.902287267188994,0.8723911747167561,0.8729116945107399,0.872651356993737,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,rnafold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,185,159,159,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,25,0,0,0,0,25,0,0.8429752066115702,0.8429752066115702,0.8429752066115702,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,rnafold,NON_EVIDENCED_EFFECT,121,pair,1871,0,0,0,1473,195,203,0.9155680585912195,0.9138670306547281,0.9106375198156561,0.8830935251798561,0.8788782816229117,0.8809808612440191,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,185,129,129,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,54,0,0,0,0,54,0,0.6115702479338843,0.6115702479338843,0.6115702479338843,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,2054,0,0,0,1461,378,215,0.814364516892475,0.9120849106151278,0.8569232202582633,0.7944535073409462,0.8717183770883055,0.8312944523470839,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,petfold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,185,152,152,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,petfold,LOCAL_CONFLICT_EFFECT,121,pair,33,0,0,0,0,33,0,0.7768595041322314,0.7768595041322314,0.7768595041322314,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,petfold,NON_EVIDENCED_EFFECT,121,pair,1884,0,0,0,1463,208,213,0.9084879439047145,0.9077787598919441,0.903783626469207,0.8755236385397965,0.8729116945107399,0.8742157155661787,0.0,0.0,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,rnafold,DIRECT_EVIDENCE_EFFECT,121,nucleotide,0,185,155,155,,,,,,,,,,,,0,0,0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,30,0,0,0,0,30,0,0.8099173553719008,0.8099173553719008,0.8099173553719008,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
