condition,evidence_channel,density_percent,source_model,scope,scope_domain,scope_universe_pair_count_mean,scope_universe_pair_count_std,scope_universe_pair_count_min,scope_universe_pair_count_max,direct_evidence_item_count_mean,direct_evidence_item_count_std,direct_evidence_item_count_min,direct_evidence_item_count_max,direct_compliant_before_count_mean,direct_compliant_before_count_std,direct_compliant_before_count_min,direct_compliant_before_count_max,direct_compliant_after_count_mean,direct_compliant_after_count_std,direct_compliant_after_count_min,direct_compliant_after_count_max,macro_precision_mean,macro_precision_std,macro_precision_min,macro_precision_max,macro_recall_mean,macro_recall_std,macro_recall_min,macro_recall_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,micro_precision_mean,micro_precision_std,micro_precision_min,micro_precision_max,micro_recall_mean,micro_recall_std,micro_recall_min,micro_recall_max,micro_f1_mean,micro_f1_std,micro_f1_min,micro_f1_max,macro_delta_f1_mean,macro_delta_f1_std,macro_delta_f1_min,macro_delta_f1_max,micro_delta_f1_mean,micro_delta_f1_std,micro_delta_f1_min,micro_delta_f1_max,beneficial_edits_mean,beneficial_edits_std,beneficial_edits_min,beneficial_edits_max,harmful_edits_mean,harmful_edits_std,harmful_edits_min,harmful_edits_max,modified_pair_count_mean,modified_pair_count_std,modified_pair_count_min,modified_pair_count_max,correct_pair_preservation_mean,correct_pair_preservation_std,correct_pair_preservation_min,correct_pair_preservation_max
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,50,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,pair,123.2,2.7856776554368237,120.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.15041322314049588,0.00618455766408916,0.14049586776859505,0.15702479338842976,1.0,0.0,1.0,1.0,123.2,2.7856776554368237,120.0,127.0,0.0,0.0,0.0,0.0,123.2,2.7856776554368237,120.0,127.0,1.0,0.0,1.0,1.0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,50,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,pair,1109.8,2.7856776554368237,1106.0,1113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7005625336576005,0.0025927504626059813,0.6970459462812622,0.7041895116336189,0.9163463063067807,0.0026767558036458745,0.9126749677639006,0.9203073990129327,0.7843413748595103,0.002521422996862865,0.7810049529155113,0.7881908074880118,0.6934013223416862,0.0032916226460322747,0.6898608349900597,0.6976284584980237,0.8719101123595505,0.00594026329756322,0.8664169787765293,0.8813982521847691,0.7724759480034917,0.004341626111249058,0.7681239623685667,0.7788196359624932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,petfold,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,petfold,LOCAL_CONFLICT_EFFECT,pair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,petfold,NON_EVIDENCED_EFFECT,pair,1917.0,0.0,1917.0,1917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952556023530504,0.0,0.8952556023530504,0.8952556023530504,0.9077787598919441,0.0,0.9077787598919441,0.9077787598919441,0.8968492212485739,0.0,0.8968492212485739,0.8968492212485739,0.8585680751173708,0.0,0.8585680751173709,0.8585680751173709,0.87291169451074,0.0,0.8729116945107399,0.8729116945107399,0.865680473372781,0.0,0.8656804733727811,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,rnafold,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,rnafold,LOCAL_CONFLICT_EFFECT,pair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,rnafold,NON_EVIDENCED_EFFECT,pair,1896.0,0.0,1896.0,1896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9069374161618192,0.0,0.9069374161618192,0.9069374161618192,0.9138670306547281,0.0,0.9138670306547281,0.9138670306547281,0.905817611907956,0.0,0.9058176119079561,0.9058176119079561,0.87005316007088,0.0,0.8700531600708801,0.8700531600708801,0.8788782816229117,0.0,0.8788782816229117,0.8788782816229117,0.8744434550311665,0.0,0.8744434550311665,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,pair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,pair,2108.0,0.0,2108.0,2108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7905636556834104,0.0,0.7905636556834104,0.7905636556834104,0.9120849106151278,0.0,0.9120849106151278,0.9120849106151278,0.842871364213295,0.0,0.8428713642132949,0.8428713642132949,0.7717908082408875,0.0,0.7717908082408875,0.7717908082408875,0.8717183770883054,0.0,0.8717183770883055,0.8717183770883055,0.8187167273746148,0.0,0.8187167273746148,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,petfold,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,121.0,0.0,121.0,121.0,103.6,2.0591260281974,100.0,106.0,121.0,0.0,121.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,petfold,LOCAL_CONFLICT_EFFECT,pair,17.4,2.0591260281974,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.143801652892562,0.01701757048097025,0.12396694214876033,0.17355371900826447,1.0,0.0,1.0,1.0,17.4,2.0591260281974,15.0,21.0,0.0,0.0,0.0,0.0,17.4,2.0591260281974,15.0,21.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,petfold,NON_EVIDENCED_EFFECT,pair,1899.6,2.0591260281974,1896.0,1902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9044159087903235,0.0012534279641561806,0.9028956929259876,0.9059541488994135,0.9077787598919441,0.0,0.9077787598919441,0.9077787598919441,0.9015678292122329,0.0005638977786833,0.9008369518024504,0.9023795445307521,0.8674268839688155,0.001059917207215151,0.8661930136175252,0.869281045751634,0.87291169451074,0.0,0.8729116945107399,0.8729116945107399,0.8701603216785779,0.0005330788578940876,0.8695393759286776,0.8710925870794879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,rnafold,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,121.0,0.0,121.0,121.0,106.4,3.2619012860600183,102.0,112.0,121.0,0.0,121.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,rnafold,LOCAL_CONFLICT_EFFECT,pair,14.6,3.2619012860600183,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.12066115702479338,0.026957861868264613,0.0743801652892562,0.15702479338842976,1.0,0.0,1.0,1.0,14.6,3.2619012860600183,9.0,19.0,0.0,0.0,0.0,0.0,14.6,3.2619012860600183,9.0,19.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,rnafold,NON_EVIDENCED_EFFECT,pair,1881.4,3.2619012860600183,1877.0,1887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9147432296740607,0.0017777028570882638,0.9131695811260415,0.9171879247220843,0.9138670306547281,0.0,0.9138670306547281,0.9138670306547281,0.9097939297352967,0.0008587114041163818,0.9088015726046772,0.9108919206112116,0.8776248559018935,0.0017039626079463147,0.8747030878859857,0.8799283154121864,0.8788782816229117,0.0,0.8788782816229117,0.8788782816229117,0.8782502934657013,0.0008536134661731421,0.8767857142857143,0.8794029850746269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,121.0,0.0,121.0,121.0,80.8,4.707440918375928,76.0,87.0,121.0,0.0,121.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,pair,40.2,4.707440918375928,34.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3322314049586777,0.03890447039980106,0.2809917355371901,0.371900826446281,1.0,0.0,1.0,1.0,40.2,4.707440918375928,34.0,45.0,0.0,0.0,0.0,0.0,40.2,4.707440918375928,34.0,45.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,pair,2067.8,4.707440918375928,2063.0,2074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8126085454887214,0.0020086587797634205,0.810247744448208,0.8149146817498449,0.9120849106151278,0.0,0.9120849106151278,0.9120849106151278,0.8556781284969693,0.0010404964964095841,0.8543352069689977,0.8567099074388023,0.7885413549156313,0.0020015950524416917,0.7859064012910166,0.7905844155844156,0.8717183770883054,0.0,0.8717183770883055,0.8717183770883055,0.8280450003896117,0.0011040765827319172,0.8265912305516266,0.8291713961407492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,petfold,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,134.0,0.0,134.0,134.0,112.4,2.0591260281974,110.0,116.0,134.0,0.0,134.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,petfold,LOCAL_CONFLICT_EFFECT,pair,21.2,1.9390719429665315,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.1652892561983471,0.015680715670256428,0.14049586776859505,0.19008264462809918,1.0,0.0,1.0,1.0,21.2,1.9390719429665315,18.0,24.0,0.0,0.0,0.0,0.0,21.2,1.9390719429665315,18.0,24.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,petfold,NON_EVIDENCED_EFFECT,pair,1895.8,1.9390719429665315,1893.0,1899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9056874804086222,0.0013699136677250009,0.9039680411438205,0.9075030853614654,0.9077787598919441,0.0,0.9077787598919441,0.9077787598919441,0.9024729308351717,0.0007901282000214478,0.9014857782477987,0.9033939591785879,0.8693855133704951,0.0010014592418054965,0.8677342823250297,0.8708333333333333,0.87291169451074,0.0,0.8729116945107399,0.8729116945107399,0.871144746648149,0.000502839522874468,0.8703152885187388,0.8718712753277712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,rnafold,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,134.0,0.0,134.0,134.0,117.2,2.3151673805580453,114.0,121.0,134.0,0.0,134.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,rnafold,LOCAL_CONFLICT_EFFECT,pair,16.6,2.0591260281974,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.12892561983471076,0.01236911532817832,0.10743801652892562,0.14049586776859505,1.0,0.0,1.0,1.0,16.6,2.0591260281974,13.0,19.0,0.0,0.0,0.0,0.0,16.6,2.0591260281974,13.0,19.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,rnafold,NON_EVIDENCED_EFFECT,pair,1879.4,2.0591260281974,1877.0,1883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9152811370559355,0.0014553113064054632,0.9133169807859063,0.9174379759990472,0.9138670306547281,0.0,0.9138670306547281,0.9138670306547281,0.9103459101775278,0.000787358191198523,0.9094127526459833,0.9116285500022977,0.8786699000662077,0.0010783566931245713,0.8767857142857143,0.8799283154121864,0.8788782816229117,0.0,0.8788782816229117,0.8788782816229117,0.8787737474556685,0.0005395349948478897,0.8778307508939214,0.8794029850746269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,134.0,0.0,134.0,134.0,90.8,3.9698866482558417,84.0,96.0,134.0,0.0,134.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,pair,43.0,3.9496835316262997,38.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.343801652892562,0.029843752207054198,0.3140495867768595,0.39669421487603307,1.0,0.0,1.0,1.0,43.0,3.9496835316262997,38.0,50.0,0.0,0.0,0.0,0.0,43.0,3.9496835316262997,38.0,50.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,pair,2065.0,3.9496835316262997,2058.0,2070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115128844284148,0.002735685363279525,0.807985144695637,0.8150063703023963,0.9120849106151278,0.0,0.9120849106151278,0.9120849106151278,0.8552681926777433,0.0015106480104454113,0.8534095208598254,0.8571769697596952,0.7897333346540575,0.0016885215417824842,0.7876010781671159,0.7927292457948997,0.8717183770883054,0.0,0.8717183770883055,0.8717183770883055,0.8287021183250092,0.0009289899646536593,0.8275276125743416,0.8303495311167945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,petfold,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,185.0,0.0,185.0,185.0,156.4,2.5768197453450252,152.0,160.0,185.0,0.0,185.0,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,petfold,LOCAL_CONFLICT_EFFECT,pair,28.4,2.6532998322843198,25.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.19008264462809918,0.018845874795027074,0.17355371900826447,0.2231404958677686,1.0,0.0,1.0,1.0,28.4,2.6532998322843198,25.0,33.0,0.0,0.0,0.0,0.0,28.4,2.6532998322843198,25.0,33.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,petfold,NON_EVIDENCED_EFFECT,pair,1888.6,2.6532998322843198,1884.0,1892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9059160173728735,0.001665510164042649,0.9037214539205928,0.9084879439047145,0.9077787598919441,0.0,0.9077787598919441,0.9077787598919441,0.9025638264106947,0.000879614755643353,0.9015034730664205,0.903783626469207,0.8731222677646894,0.001383888513251351,0.8713519952352591,0.8755236385397965,0.87291169451074,0.0,0.8729116945107399,0.8729116945107399,0.8730164204036767,0.000691450517881706,0.8721311475409836,0.8742157155661787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,rnafold,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,185.0,0.0,185.0,185.0,158.4,2.1540659228538015,155.0,161.0,185.0,0.0,185.0,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,rnafold,LOCAL_CONFLICT_EFFECT,pair,26.4,2.244994432064365,24.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.16859504132231407,0.01440958328443198,0.15702479338842976,0.19008264462809918,1.0,0.0,1.0,1.0,26.4,2.244994432064365,24.0,30.0,0.0,0.0,0.0,0.0,26.4,2.244994432064365,24.0,30.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,rnafold,NON_EVIDENCED_EFFECT,pair,1869.6,2.244994432064365,1866.0,1872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9165425586642847,0.0013276940068105672,0.9152760648079903,0.9182281440801763,0.9138670306547281,0.0,0.9138670306547281,0.9138670306547281,0.9109591146500611,0.0007908402831655461,0.9100178897715786,0.9120376220065184,0.8838369583788183,0.0011914662416515874,0.8825644098262433,0.8857486470234516,0.8788782816229117,0.0,0.8788782816229117,0.8788782816229117,0.8813502451396034,0.0005921634972167715,0.8807174887892377,0.8823000898472596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,185.0,0.0,185.0,185.0,125.8,5.418486873657627,117.0,131.0,185.0,0.0,185.0,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,pair,58.6,5.388877434122992,54.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.4,0.022542449085927035,0.36363636363636365,0.4297520661157025,1.0,0.0,1.0,1.0,58.6,5.388877434122992,54.0,67.0,0.0,0.0,0.0,0.0,58.6,5.388877434122992,54.0,67.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,pair,2049.4,5.388877434122992,2041.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8167293455975331,0.0013865364321373939,0.814364516892475,0.818236178497856,0.9120849106151278,0.0,0.9120849106151278,0.9120849106151278,0.8580872860957521,0.0007906580147758265,0.8569232202582633,0.8589847525368227,0.7964525889640395,0.0023435691978876978,0.7944535073409462,0.8001095290251917,0.8717183770883054,0.0,0.8717183770883055,0.8717183770883055,0.8323857372004466,0.0012789064599266198,0.8312944523470839,0.834380354083381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
