variant,fold,seed,mode,source_model,macro_delta_f1,micro_delta_f1,modification_precision,correct_pair_preservation,modified_pair_count,modified_rna_count
POOLED_SOURCE_AGNOSTIC,2,41,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.06405429304903287,0.08731189023476904,0.9491525423728814,0.9826086956521739,118,20
POOLED_SOURCE_AGNOSTIC,2,53,LEARNED_UNGATED,rnafold,-0.07030173795059984,-0.06086041617956517,0.46835443037974683,0.7613636363636364,158,20
POOLED_SOURCE_AGNOSTIC,2,53,LEARNED_UNGATED,petfold,-0.05679614693037468,-0.043678986529343766,0.5098039215686274,0.7844827586206896,153,21
POOLED_SOURCE_AGNOSTIC,2,53,LEARNED_UNGATED,trrosettarna2_native_ss,0.017724048230275857,0.022306002362526445,0.6818181818181818,0.8173913043478261,198,24
POOLED_SOURCE_AGNOSTIC,2,53,LEARNED_SELECTIVE,rnafold,-0.0010956564974365184,0.0009271978021977434,0.6428571428571429,0.9857954545454546,14,5
POOLED_SOURCE_AGNOSTIC,2,53,LEARNED_SELECTIVE,petfold,0.0006349559317473848,0.0022965256108239407,0.6666666666666666,0.9798850574712644,21,7
POOLED_SOURCE_AGNOSTIC,2,53,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.05739933870179081,0.08446277351804776,0.9333333333333333,0.9768115942028985,120,20
POOLED_SOURCE_AGNOSTIC,2,67,LEARNED_UNGATED,rnafold,-0.06529348693645863,-0.05520532099479469,0.47333333333333333,0.7755681818181818,150,20
POOLED_SOURCE_AGNOSTIC,2,67,LEARNED_UNGATED,petfold,-0.05069541904785011,-0.03648583086340074,0.5208333333333334,0.8017241379310345,144,21
POOLED_SOURCE_AGNOSTIC,2,67,LEARNED_UNGATED,trrosettarna2_native_ss,0.021056953965501418,0.02856947520988873,0.6963350785340314,0.8318840579710145,191,23
POOLED_SOURCE_AGNOSTIC,2,67,LEARNED_SELECTIVE,rnafold,-0.005441708035593247,-0.003537087912087955,0.5,0.9801136363636364,14,6
POOLED_SOURCE_AGNOSTIC,2,67,LEARNED_SELECTIVE,petfold,-0.002608245419007708,4.933459958800235e-05,0.6190476190476191,0.9770114942528736,21,8
POOLED_SOURCE_AGNOSTIC,2,67,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.06553534420652005,0.09216824805235901,0.9512195121951219,0.9826086956521739,123,20
POOLED_SOURCE_AGNOSTIC,3,17,LEARNED_UNGATED,rnafold,-0.047854627424373374,-0.047835143579824435,0.1794871794871795,0.8885017421602788,39,19
POOLED_SOURCE_AGNOSTIC,3,17,LEARNED_UNGATED,petfold,-0.037018174786845465,-0.03456181774629574,0.28205128205128205,0.9014084507042254,39,19
POOLED_SOURCE_AGNOSTIC,3,17,LEARNED_UNGATED,trrosettarna2_native_ss,0.027438532112628807,0.0610932996534862,0.7849462365591398,0.9239543726235742,93,24
POOLED_SOURCE_AGNOSTIC,3,17,LEARNED_SELECTIVE,rnafold,-0.0008768746976294169,-0.0017386171554291119,0.0,0.9965156794425087,1,1
POOLED_SOURCE_AGNOSTIC,3,17,LEARNED_SELECTIVE,petfold,-0.001726262391775174,-0.002484740452654899,0.42857142857142855,0.9859154929577465,7,3
POOLED_SOURCE_AGNOSTIC,3,17,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.05270723033107457,0.08676318564578889,0.9577464788732394,0.9885931558935361,71,20
POOLED_SOURCE_AGNOSTIC,3,29,LEARNED_UNGATED,rnafold,-0.03985196938915646,-0.042771030809932276,0.225,0.89198606271777,40,16
POOLED_SOURCE_AGNOSTIC,3,29,LEARNED_UNGATED,petfold,-0.029015516751628553,-0.029503176562000077,0.325,0.9049295774647887,40,16
POOLED_SOURCE_AGNOSTIC,3,29,LEARNED_UNGATED,trrosettarna2_native_ss,0.031224836180042306,0.06570133242171927,0.7916666666666666,0.9239543726235742,96,24
POOLED_SOURCE_AGNOSTIC,3,29,LEARNED_SELECTIVE,rnafold,-0.002420084574172629,-0.0034829440552111013,0.0,0.9930313588850174,2,2
POOLED_SOURCE_AGNOSTIC,3,29,LEARNED_SELECTIVE,petfold,-0.003269472268318386,-0.004263515560749664,0.375,0.9823943661971831,8,4
POOLED_SOURCE_AGNOSTIC,3,29,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.049497353787864684,0.08295281582952818,0.9315068493150684,0.9809885931558935,73,20
POOLED_SOURCE_AGNOSTIC,3,41,LEARNED_UNGATED,rnafold,-0.029796175208312462,-0.034107906961021506,0.2,0.9163763066202091,30,15
POOLED_SOURCE_AGNOSTIC,3,41,LEARNED_UNGATED,petfold,-0.02075183726612506,-0.022768946936204237,0.3225806451612903,0.926056338028169,31,15
POOLED_SOURCE_AGNOSTIC,3,41,LEARNED_UNGATED,trrosettarna2_native_ss,0.033647430154320555,0.06558835509250327,0.8089887640449438,0.935361216730038,89,23
POOLED_SOURCE_AGNOSTIC,3,41,LEARNED_SELECTIVE,rnafold,-0.0008768746976294169,-0.0017386171554291119,0.0,0.9965156794425087,1,1
POOLED_SOURCE_AGNOSTIC,3,41,LEARNED_SELECTIVE,petfold,-0.001726262391775174,-0.002484740452654899,0.42857142857142855,0.9859154929577465,7,3
POOLED_SOURCE_AGNOSTIC,3,41,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.0510405636644079,0.0848612574639972,0.9444444444444444,0.9847908745247148,72,20
POOLED_SOURCE_AGNOSTIC,3,53,LEARNED_UNGATED,rnafold,-0.039484038704409787,-0.04169656811715883,0.17647058823529413,0.9024390243902439,34,15
POOLED_SOURCE_AGNOSTIC,3,53,LEARNED_UNGATED,petfold,-0.028647586066881878,-0.028450595924644384,0.29411764705882354,0.9154929577464789,34,16
POOLED_SOURCE_AGNOSTIC,3,53,LEARNED_UNGATED,trrosettarna2_native_ss,0.01487962878452975,0.05448956197602273,0.7551020408163265,0.908745247148289,98,24
POOLED_SOURCE_AGNOSTIC,3,53,LEARNED_SELECTIVE,rnafold,-0.002420084574172629,-0.0034829440552111013,0.0,0.9930313588850174,2,2
POOLED_SOURCE_AGNOSTIC,3,53,LEARNED_SELECTIVE,petfold,-0.003269472268318386,-0.004263515560749664,0.375,0.9823943661971831,8,4
POOLED_SOURCE_AGNOSTIC,3,53,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.05183421445805869,0.08637747336377477,0.9452054794520548,0.9847908745247148,73,20
POOLED_SOURCE_AGNOSTIC,3,67,LEARNED_UNGATED,rnafold,-0.0399196668363726,-0.043610201854882624,0.17142857142857143,0.8989547038327527,35,14
POOLED_SOURCE_AGNOSTIC,3,67,LEARNED_UNGATED,petfold,-0.03060651168988412,-0.032271241830065356,0.2777777777777778,0.9084507042253521,36,14
POOLED_SOURCE_AGNOSTIC,3,67,LEARNED_UNGATED,trrosettarna2_native_ss,0.025184217050342735,0.0610932996534862,0.7849462365591398,0.9239543726235742,93,23
POOLED_SOURCE_AGNOSTIC,3,67,LEARNED_SELECTIVE,rnafold,-0.002420084574172629,-0.0034829440552111013,0.0,0.9930313588850174,2,2
POOLED_SOURCE_AGNOSTIC,3,67,LEARNED_SELECTIVE,petfold,-0.003269472268318386,-0.004263515560749664,0.375,0.9823943661971831,8,4
POOLED_SOURCE_AGNOSTIC,3,67,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.05072310334694758,0.08525147863786409,0.9571428571428572,0.9885931558935361,70,20
POOLED_SOURCE_AGNOSTIC,4,17,LEARNED_UNGATED,rnafold,-0.035221246746088695,-0.03480418118466899,0.35294117647058826,0.8829787234042553,51,14
POOLED_SOURCE_AGNOSTIC,4,17,LEARNED_UNGATED,petfold,-0.027225976042666755,-0.025865417193478346,0.3958333333333333,0.896797153024911,48,14
POOLED_SOURCE_AGNOSTIC,4,17,LEARNED_UNGATED,trrosettarna2_native_ss,0.05267268820264848,0.033421891053248776,0.6703296703296703,0.8969072164948454,91,22
POOLED_SOURCE_AGNOSTIC,4,17,LEARNED_SELECTIVE,rnafold,0.00047274387063119444,0.0014461538461538748,1.0,1.0,1,1
POOLED_SOURCE_AGNOSTIC,4,17,LEARNED_SELECTIVE,petfold,0.0036778237865194435,0.005754938930574549,1.0,1.0,4,3
POOLED_SOURCE_AGNOSTIC,4,17,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.06426734785077091,0.06121839921443284,0.9782608695652174,0.9965635738831615,46,22
POOLED_SOURCE_AGNOSTIC,4,29,LEARNED_UNGATED,rnafold,-0.039379455697854816,-0.040270855148342055,0.3269230769230769,0.875886524822695,52,15
POOLED_SOURCE_AGNOSTIC,4,29,LEARNED_UNGATED,petfold,-0.027336986981717614,-0.025865417193478346,0.3958333333333333,0.896797153024911,48,15
POOLED_SOURCE_AGNOSTIC,4,29,LEARNED_UNGATED,trrosettarna2_native_ss,0.04973146330853797,0.031181539360303767,0.6595744680851063,0.8900343642611683,94,22
POOLED_SOURCE_AGNOSTIC,4,29,LEARNED_SELECTIVE,rnafold,0.0,0.0,0.0,1.0,0,0
POOLED_SOURCE_AGNOSTIC,4,29,LEARNED_SELECTIVE,petfold,0.003160225442834142,0.004309287204024015,1.0,1.0,3,2
POOLED_SOURCE_AGNOSTIC,4,29,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.06693595437077121,0.06271997068664603,0.9787234042553191,0.9965635738831615,47,21
POOLED_SOURCE_AGNOSTIC,4,41,LEARNED_UNGATED,rnafold,-0.03863290088142705,-0.0352671328671329,0.3584905660377358,0.8794326241134752,53,15
POOLED_SOURCE_AGNOSTIC,4,41,LEARNED_UNGATED,petfold,-0.029686714537888,-0.024803960659223856,0.4117647058823529,0.8932384341637011,51,15
POOLED_SOURCE_AGNOSTIC,4,41,LEARNED_UNGATED,trrosettarna2_native_ss,0.044499153028183434,0.029266075179483875,0.6526315789473685,0.8865979381443299,95,22
POOLED_SOURCE_AGNOSTIC,4,41,LEARNED_SELECTIVE,rnafold,0.00047274387063119444,0.0014461538461538748,1.0,1.0,1,1
POOLED_SOURCE_AGNOSTIC,4,41,LEARNED_SELECTIVE,petfold,0.0036778237865194435,0.005754938930574549,1.0,1.0,4,3
POOLED_SOURCE_AGNOSTIC,4,41,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.062318030111979485,0.059721648196384036,0.9777777777777777,0.9965635738831615,45,22
POOLED_SOURCE_AGNOSTIC,4,53,LEARNED_UNGATED,rnafold,-0.046081439322245565,-0.04727632508833923,0.3220338983050847,0.8581560283687943,59,17
POOLED_SOURCE_AGNOSTIC,4,53,LEARNED_UNGATED,petfold,-0.03293162644714384,-0.030712192189183196,0.3888888888888889,0.8825622775800712,54,17
POOLED_SOURCE_AGNOSTIC,4,53,LEARNED_UNGATED,trrosettarna2_native_ss,0.04393246454901289,0.02734391357145849,0.6458333333333334,0.8831615120274914,96,22
POOLED_SOURCE_AGNOSTIC,4,53,LEARNED_SELECTIVE,rnafold,-0.0012299229387189674,-0.0020784565916398545,0.3333333333333333,0.9929078014184397,3,2
POOLED_SOURCE_AGNOSTIC,4,53,LEARNED_SELECTIVE,petfold,0.0036778237865194435,0.005754938930574549,1.0,1.0,4,3
POOLED_SOURCE_AGNOSTIC,4,53,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.06736877520198988,0.061000579486188866,0.9583333333333334,0.993127147766323,48,21
POOLED_SOURCE_AGNOSTIC,4,67,LEARNED_UNGATED,rnafold,-0.03549760328996657,-0.0352671328671329,0.3584905660377358,0.8794326241134752,53,15
POOLED_SOURCE_AGNOSTIC,4,67,LEARNED_UNGATED,petfold,-0.028802637947648525,-0.02631440741447133,0.4,0.8932384341637011,50,15
POOLED_SOURCE_AGNOSTIC,4,67,LEARNED_UNGATED,trrosettarna2_native_ss,0.051102357587549996,0.03309034105701636,0.6666666666666666,0.8934707903780069,93,22
POOLED_SOURCE_AGNOSTIC,4,67,LEARNED_SELECTIVE,rnafold,-0.00023148148148148065,-0.0003133226324237848,0.5,0.9964539007092199,2,1
POOLED_SOURCE_AGNOSTIC,4,67,LEARNED_SELECTIVE,petfold,0.0036778237865194435,0.005754938930574549,1.0,1.0,4,3
POOLED_SOURCE_AGNOSTIC,4,67,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.06573800275219836,0.06293192106957834,1.0,1.0,45,21
LOMO_HOLDOUT_RNAFOLD,0,17,LEARNED_UNGATED,rnafold,-0.057804732742822745,-0.0895174790743476,0.19480519480519481,0.7993527508090615,77,18
LOMO_HOLDOUT_RNAFOLD,0,17,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,0,17,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,0,17,LEARNED_SELECTIVE,rnafold,-0.0004649122807017569,-0.0016082088573851072,0.0,0.9967637540453075,1,1
LOMO_HOLDOUT_RNAFOLD,0,17,LEARNED_SELECTIVE,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,0,17,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,0,29,LEARNED_UNGATED,rnafold,-0.06452464436409415,-0.0966619422559103,0.20238095238095238,0.7831715210355987,84,17
LOMO_HOLDOUT_RNAFOLD,0,29,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,0,29,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,0,29,LEARNED_SELECTIVE,rnafold,-0.0004649122807017569,-0.0016082088573851072,0.0,0.9967637540453075,1,1
LOMO_HOLDOUT_RNAFOLD,0,29,LEARNED_SELECTIVE,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,0,29,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,0,41,LEARNED_UNGATED,rnafold,-0.07319509154606431,-0.10946098189920639,0.1724137931034483,0.7669902912621359,87,18
LOMO_HOLDOUT_RNAFOLD,0,41,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,0,41,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,0,41,LEARNED_SELECTIVE,rnafold,-0.0031939495287321407,-0.007303586020874331,0.3,0.9773462783171522,10,4
LOMO_HOLDOUT_RNAFOLD,0,41,LEARNED_SELECTIVE,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,0,41,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,0,53,LEARNED_UNGATED,rnafold,-0.06485337551355487,-0.09421520508654946,0.17105263157894737,0.7961165048543689,76,17
LOMO_HOLDOUT_RNAFOLD,0,53,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,0,53,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,0,53,LEARNED_SELECTIVE,rnafold,-8.865248226950672e-05,-0.00025821981508833414,0.5,0.9967637540453075,2,1
LOMO_HOLDOUT_RNAFOLD,0,53,LEARNED_SELECTIVE,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,0,53,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,0,67,LEARNED_UNGATED,rnafold,-0.06300608915236144,-0.09482076232420855,0.1794871794871795,0.7928802588996764,78,17
LOMO_HOLDOUT_RNAFOLD,0,67,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,0,67,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,0,67,LEARNED_SELECTIVE,rnafold,-0.0027347694930815168,-0.007021215995124952,0.25,0.9805825242718447,8,3
LOMO_HOLDOUT_RNAFOLD,0,67,LEARNED_SELECTIVE,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,0,67,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,1,17,LEARNED_UNGATED,rnafold,-0.02938959452958645,-0.025139244317326503,0.37142857142857144,0.9094650205761317,35,18
LOMO_HOLDOUT_RNAFOLD,1,17,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,1,17,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,1,29,LEARNED_UNGATED,rnafold,-0.030606328350809436,-0.0267435534762267,0.3902439024390244,0.897119341563786,41,19
LOMO_HOLDOUT_RNAFOLD,1,29,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,1,29,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,1,41,LEARNED_UNGATED,rnafold,-0.026952114402702832,-0.028998778998778896,0.38095238095238093,0.8930041152263375,42,18
LOMO_HOLDOUT_RNAFOLD,1,41,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,1,41,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,1,53,LEARNED_UNGATED,rnafold,-0.033292037133854306,-0.030734890109890056,0.3235294117647059,0.9053497942386831,34,20
LOMO_HOLDOUT_RNAFOLD,1,53,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,1,53,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,1,67,LEARNED_UNGATED,rnafold,-0.02419258601407948,-0.024497241888546184,0.4,0.9012345679012346,40,18
LOMO_HOLDOUT_RNAFOLD,1,67,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,1,67,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,2,17,LEARNED_UNGATED,rnafold,-0.06704158531005289,-0.05822167388747024,0.4583333333333333,0.7784090909090909,144,18
LOMO_HOLDOUT_RNAFOLD,2,17,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,2,17,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,2,29,LEARNED_UNGATED,rnafold,-0.07394494508217873,-0.06743401526010229,0.44370860927152317,0.7613636363636364,151,19
LOMO_HOLDOUT_RNAFOLD,2,29,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,2,29,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,2,41,LEARNED_UNGATED,rnafold,-0.06953468728595386,-0.06234028438752848,0.4527027027027027,0.7698863636363636,148,18
LOMO_HOLDOUT_RNAFOLD,2,41,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,2,41,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,2,53,LEARNED_UNGATED,rnafold,-0.07192981439415476,-0.06292624152597737,0.45751633986928103,0.7642045454545454,153,19
LOMO_HOLDOUT_RNAFOLD,2,53,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,2,53,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,2,67,LEARNED_UNGATED,rnafold,-0.07129114421836541,-0.05709094055550756,0.46621621621621623,0.7755681818181818,148,19
LOMO_HOLDOUT_RNAFOLD,2,67,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,2,67,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,3,17,LEARNED_UNGATED,rnafold,-0.03046001213187924,-0.03378315782972541,0.17857142857142858,0.9198606271777003,28,14
LOMO_HOLDOUT_RNAFOLD,3,17,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,3,17,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,3,17,LEARNED_SELECTIVE,rnafold,-0.002420084574172629,-0.0034829440552111013,0.0,0.9930313588850174,2,2
LOMO_HOLDOUT_RNAFOLD,3,17,LEARNED_SELECTIVE,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,3,17,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,3,29,LEARNED_UNGATED,rnafold,-0.026563993954493343,-0.031909288612873565,0.18518518518518517,0.9233449477351916,27,14
LOMO_HOLDOUT_RNAFOLD,3,29,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,3,29,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,3,29,LEARNED_SELECTIVE,rnafold,-0.0036827108367988907,-0.005233008872426503,0.0,0.9895470383275261,3,3
LOMO_HOLDOUT_RNAFOLD,3,29,LEARNED_SELECTIVE,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,3,29,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,3,41,LEARNED_UNGATED,rnafold,-0.03997784424447066,-0.041343362476644274,0.15625,0.9059233449477352,32,16
LOMO_HOLDOUT_RNAFOLD,3,41,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,3,41,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,3,41,LEARNED_SELECTIVE,rnafold,-0.0008768746976294169,-0.0017386171554291119,0.0,0.9965156794425087,1,1
LOMO_HOLDOUT_RNAFOLD,3,41,LEARNED_SELECTIVE,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,3,41,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,3,53,LEARNED_UNGATED,rnafold,-0.04102454616415521,-0.04407475302698105,0.07142857142857142,0.9094076655052264,28,14
LOMO_HOLDOUT_RNAFOLD,3,53,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,3,53,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,3,53,LEARNED_SELECTIVE,rnafold,-0.0008768746976294169,-0.0017386171554291119,0.0,0.9965156794425087,1,1
LOMO_HOLDOUT_RNAFOLD,3,53,LEARNED_SELECTIVE,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,3,53,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,3,67,LEARNED_UNGATED,rnafold,-0.0263639281116239,-0.0315937058366802,0.16,0.926829268292683,25,12
LOMO_HOLDOUT_RNAFOLD,3,67,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,3,67,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,3,67,LEARNED_SELECTIVE,rnafold,-0.0008768746976294169,-0.0017386171554291119,0.0,0.9965156794425087,1,1
LOMO_HOLDOUT_RNAFOLD,3,67,LEARNED_SELECTIVE,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,3,67,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,4,17,LEARNED_UNGATED,rnafold,-0.036097291955164756,-0.03734809688581309,0.3191489361702128,0.8865248226950354,47,15
LOMO_HOLDOUT_RNAFOLD,4,17,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,4,17,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,4,17,LEARNED_SELECTIVE,rnafold,0.0003581407972320927,0.0011369774919613995,0.6666666666666666,0.9964539007092199,3,3
LOMO_HOLDOUT_RNAFOLD,4,17,LEARNED_SELECTIVE,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,4,17,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,4,29,LEARNED_UNGATED,rnafold,-0.034068998181514945,-0.033290052356020894,0.36538461538461536,0.8829787234042553,52,16
LOMO_HOLDOUT_RNAFOLD,4,29,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,4,29,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,4,29,LEARNED_SELECTIVE,rnafold,0.00047274387063119444,0.0014461538461538748,1.0,1.0,1,1
LOMO_HOLDOUT_RNAFOLD,4,29,LEARNED_SELECTIVE,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,4,29,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,4,41,LEARNED_UNGATED,rnafold,-0.033840922563906924,-0.0338878892733564,0.3404255319148936,0.8900709219858156,47,14
LOMO_HOLDOUT_RNAFOLD,4,41,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,4,41,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,4,41,LEARNED_SELECTIVE,rnafold,0.00047274387063119444,0.0014461538461538748,1.0,1.0,1,1
LOMO_HOLDOUT_RNAFOLD,4,41,LEARNED_SELECTIVE,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,4,41,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,4,53,LEARNED_UNGATED,rnafold,-0.029838570806659886,-0.030245884413309998,0.3888888888888889,0.8829787234042553,54,14
LOMO_HOLDOUT_RNAFOLD,4,53,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
