variant,fold,seed,mode,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,macro_delta_f1,micro_delta_f1,modified_pair_count,modified_rna_count,beneficial_edit_count,harmful_edit_count,modification_precision,delete_recall,beneficial_harmful_ratio,correct_pair_preservation
LOMO_HOLDOUT_PETFOLD,2,29,LEARNED_SELECTIVE,0.8718555480945134,0.8533257212305995,0.8581501062760234,0.7792792792792793,0.7521739130434782,0.7654867256637168,0.0018846981039931422,0.0014911164430800872,7,4,5,2,0.7142857142857143,0.04854368932038835,2.5,0.9942528735632183
LOMO_HOLDOUT_PETFOLD,2,41,LEARNED_UNGATED,0.9124890947259369,0.7404224218921462,0.8009775817680781,0.9049180327868852,0.6,0.7215686274509804,-0.05528782640395208,-0.04242698176965631,146,19,74,72,0.5068493150684932,0.7184466019417476,1.0277777777777777,0.7931034482758621
LOMO_HOLDOUT_PETFOLD,2,41,LEARNED_SELECTIVE,0.8706303170345819,0.8510589497421298,0.8562854532365654,0.7831050228310502,0.7456521739130435,0.7639198218262806,2.004506453507267e-05,-7.578739435609716e-05,13,5,8,5,0.6153846153846154,0.07766990291262135,1.6,0.985632183908046
LOMO_HOLDOUT_PETFOLD,2,53,LEARNED_UNGATED,0.9150102821155452,0.7405073602137016,0.802149400593609,0.9052287581699346,0.6021739130434782,0.7232375979112271,-0.05411600757842141,-0.04075801130940959,145,20,74,71,0.5103448275862069,0.7184466019417476,1.0422535211267605,0.7959770114942529
LOMO_HOLDOUT_PETFOLD,2,53,LEARNED_SELECTIVE,0.8718659800092766,0.8511506688196979,0.8570046963286898,0.7848970251716247,0.7456521739130435,0.7647714604236343,0.000739288156659521,0.0007758512029976128,14,5,9,5,0.6428571428571429,0.08737864077669903,1.8,0.985632183908046
LOMO_HOLDOUT_PETFOLD,2,67,LEARNED_UNGATED,0.915038567908795,0.7482822407428888,0.8087723391929496,0.8987341772151899,0.6173913043478261,0.7319587628865979,-0.047493068979080684,-0.032036846334038804,135,20,71,64,0.5259259259259259,0.6893203883495146,1.109375,0.8160919540229885
LOMO_HOLDOUT_PETFOLD,2,67,LEARNED_SELECTIVE,0.8718505377353697,0.8510589497421298,0.8569124682952854,0.7831050228310502,0.7456521739130435,0.7639198218262806,0.0006470601232550175,-7.578739435609716e-05,13,5,8,5,0.6153846153846154,0.07766990291262135,1.6,0.985632183908046
LOMO_HOLDOUT_PETFOLD,3,17,LEARNED_UNGATED,0.970477207977208,0.8477334493278766,0.8962940389042569,0.9666666666666667,0.8446601941747572,0.9015544041450777,-0.02259501634178494,-0.026550171018321023,33,13,10,23,0.30303030303030304,0.5263157894736842,0.43478260869565216,0.9190140845070423
LOMO_HOLDOUT_PETFOLD,3,17,LEARNED_SELECTIVE,0.9489197530864198,0.9037335419997959,0.9156195829777234,0.9457627118644067,0.9029126213592233,0.9238410596026491,-0.003269472268318386,-0.004263515560749664,8,4,3,5,0.375,0.15789473684210525,0.6,0.9823943661971831
LOMO_HOLDOUT_PETFOLD,3,29,LEARNED_UNGATED,0.9585327635327635,0.8599066519422557,0.8964439437780612,0.9565217391304348,0.8543689320388349,0.9025641025641026,-0.022445111467980495,-0.02554047259929615,27,12,7,20,0.25925925925925924,0.3684210526315789,0.35,0.9295774647887324
LOMO_HOLDOUT_PETFOLD,3,29,LEARNED_SELECTIVE,0.9489197530864198,0.9067097324759863,0.9171627928542666,0.9459459459459459,0.9061488673139159,0.9256198347107438,-0.001726262391775174,-0.002484740452654899,7,3,3,4,0.42857142857142855,0.15789473684210525,0.75,0.9859154929577465
LOMO_HOLDOUT_PETFOLD,3,41,LEARNED_UNGATED,0.9580306267806268,0.8432506690362729,0.8885633336947659,0.9562043795620438,0.8478964401294499,0.8987993138936535,-0.030325721551275997,-0.029305261269745198,29,15,7,22,0.2413793103448276,0.3684210526315789,0.3181818181818182,0.9225352112676056
LOMO_HOLDOUT_PETFOLD,3,41,LEARNED_SELECTIVE,0.9489197530864198,0.9037335419997959,0.9156195829777234,0.9457627118644067,0.9029126213592233,0.9238410596026491,-0.003269472268318386,-0.004263515560749664,8,4,3,5,0.375,0.15789473684210525,0.6,0.9823943661971831
LOMO_HOLDOUT_PETFOLD,3,53,LEARNED_UNGATED,0.9654024216524216,0.8446395579251617,0.8924450717811757,0.9632352941176471,0.8478964401294499,0.9018932874354562,-0.026443983464866053,-0.026211287727942567,31,15,9,22,0.2903225806451613,0.47368421052631576,0.4090909090909091,0.9225352112676056
LOMO_HOLDOUT_PETFOLD,3,67,LEARNED_UNGATED,0.9635327635327635,0.8477334493278766,0.8931374732476911,0.9630996309963099,0.8446601941747572,0.9,-0.025751581998350592,-0.028104575163398704,32,13,9,23,0.28125,0.47368421052631576,0.391304347826087,0.9190140845070423
LOMO_HOLDOUT_PETFOLD,3,67,LEARNED_SELECTIVE,0.9489197530864198,0.9067097324759863,0.9171627928542666,0.9459459459459459,0.9061488673139159,0.9256198347107438,-0.001726262391775174,-0.002484740452654899,7,3,3,4,0.42857142857142855,0.15789473684210525,0.75,0.9859154929577465
LOMO_HOLDOUT_PETFOLD,4,17,LEARNED_UNGATED,0.9364907083657084,0.8813156750656752,0.9027967571842223,0.9148936170212766,0.8459016393442623,0.879045996592845,-0.018139883556029326,-0.017285741844156655,40,13,17,23,0.425,0.4146341463414634,0.7391304347826086,0.9181494661921709
LOMO_HOLDOUT_PETFOLD,4,17,LEARNED_SELECTIVE,0.9204035547785548,0.9355579605579605,0.9246144645267709,0.8836477987421384,0.921311475409836,0.9020866773675762,0.0036778237865194435,0.005754938930574549,4,3,4,0,1.0,0.0975609756097561,inf,1.0
LOMO_HOLDOUT_PETFOLD,4,29,LEARNED_UNGATED,0.9414735425604991,0.8729934417434416,0.9009902616930342,0.9244604316546763,0.8426229508196721,0.8816466552315609,-0.01994637904721731,-0.014685083205440708,44,15,20,24,0.45454545454545453,0.4878048780487805,0.8333333333333334,0.9145907473309609
LOMO_HOLDOUT_PETFOLD,4,29,LEARNED_SELECTIVE,0.9194651163401164,0.9355579605579605,0.9240968661830857,0.8808777429467085,0.921311475409836,0.9006410256410257,0.003160225442834142,0.004309287204024015,3,2,3,0,1.0,0.07317073170731707,inf,1.0
LOMO_HOLDOUT_PETFOLD,4,41,LEARNED_UNGATED,0.9381102693602693,0.8672193547193547,0.8950567801599175,0.9233576642335767,0.8295081967213115,0.8739205526770294,-0.025879860580334018,-0.022411185759972252,48,14,20,28,0.4166666666666667,0.4878048780487805,0.7142857142857143,0.900355871886121
LOMO_HOLDOUT_PETFOLD,4,41,LEARNED_SELECTIVE,0.9204035547785548,0.9355579605579605,0.9246144645267709,0.8836477987421384,0.921311475409836,0.9020866773675762,0.0036778237865194435,0.005754938930574549,4,3,4,0,1.0,0.0975609756097561,inf,1.0
LOMO_HOLDOUT_PETFOLD,4,53,LEARNED_UNGATED,0.9385341510341512,0.8844507344507345,0.9056831358073832,0.9184397163120568,0.8491803278688524,0.8824531516183987,-0.015253504932868473,-0.01387858681860299,40,13,18,22,0.45,0.43902439024390244,0.8181818181818182,0.9217081850533808
LOMO_HOLDOUT_PETFOLD,4,53,LEARNED_SELECTIVE,0.9204035547785548,0.9355579605579605,0.9246144645267709,0.8836477987421384,0.921311475409836,0.9020866773675762,0.0036778237865194435,0.005754938930574549,4,3,4,0,1.0,0.0975609756097561,inf,1.0
LOMO_HOLDOUT_PETFOLD,4,67,LEARNED_UNGATED,0.9351724863578313,0.8918079605579606,0.9078076523763978,0.9131944444444444,0.8622950819672132,0.8870151770657673,-0.013128988363853733,-0.009316561371234378,34,11,16,18,0.47058823529411764,0.3902439024390244,0.8888888888888888,0.9359430604982206
LOMO_HOLDOUT_PETFOLD,4,67,LEARNED_SELECTIVE,0.9194651163401164,0.9355579605579605,0.9240968661830857,0.8808777429467085,0.921311475409836,0.9006410256410257,0.003160225442834142,0.004309287204024015,3,2,3,0,1.0,0.07317073170731707,inf,1.0
LOMO_HOLDOUT_TRROSETTARNA2,0,17,LEARNED_UNGATED,0.9471030491247882,0.864079998376162,0.8937445392362173,0.9446494464944649,0.7710843373493976,0.8490878938640133,-0.00525671599917354,-0.02991071531540257,116,23,56,60,0.4827586206896552,0.7887323943661971,0.9333333333333333,0.810126582278481
LOMO_HOLDOUT_TRROSETTARNA2,0,17,LEARNED_SELECTIVE,0.9268267791719805,0.9683421426541631,0.944884053323921,0.9253731343283582,0.9337349397590361,0.9295352323838081,0.04588279808853014,0.05053662320439223,52,18,46,6,0.8846153846153846,0.647887323943662,7.666666666666667,0.9810126582278481
LOMO_HOLDOUT_TRROSETTARNA2,0,29,LEARNED_UNGATED,0.9406249045072574,0.8340548776032152,0.8727547610830011,0.9320754716981132,0.7439759036144579,0.8274706867671692,-0.026246494152389842,-0.051527922412246685,122,22,53,69,0.4344262295081967,0.7464788732394366,0.7681159420289855,0.7816455696202531
LOMO_HOLDOUT_TRROSETTARNA2,0,29,LEARNED_SELECTIVE,0.9217478229831171,0.9726757601591361,0.9445808493224362,0.9152046783625731,0.9427710843373494,0.9287833827893175,0.04557959408704534,0.049784773609901634,45,18,42,3,0.9333333333333333,0.5915492957746479,14.0,0.990506329113924
LOMO_HOLDOUT_TRROSETTARNA2,0,41,LEARNED_UNGATED,0.9490817417876241,0.8392802744286121,0.8831255754921722,0.9402985074626866,0.7590361445783133,0.84,-0.01587567974321867,-0.03899860917941589,119,24,55,64,0.46218487394957986,0.7746478873239436,0.859375,0.7974683544303798
LOMO_HOLDOUT_TRROSETTARNA2,0,41,LEARNED_SELECTIVE,0.9179684153136166,0.9706950838306337,0.9413251383428437,0.9120234604105572,0.9367469879518072,0.924219910846954,0.042323883107452914,0.04522130166753813,46,18,41,5,0.8913043478260869,0.5774647887323944,8.2,0.9841772151898734
LOMO_HOLDOUT_TRROSETTARNA2,0,53,LEARNED_UNGATED,0.9330428571428573,0.8717469492144684,0.8926131657508742,0.931899641577061,0.7831325301204819,0.851063829787234,-0.006388089484516693,-0.027934779392181808,108,22,52,56,0.48148148148148145,0.7323943661971831,0.9285714285714286,0.8227848101265823
LOMO_HOLDOUT_TRROSETTARNA2,0,53,LEARNED_SELECTIVE,0.915870264273857,0.9746564364876386,0.9428220499984726,0.9051724137931034,0.9487951807228916,0.9264705882352942,0.04382079476308177,0.0474719790558783,39,17,38,1,0.9743589743589743,0.5352112676056338,38.0,0.9968354430379747
LOMO_HOLDOUT_TRROSETTARNA2,0,67,LEARNED_UNGATED,0.9371220203496418,0.8613408760605691,0.8873993342746993,0.9340659340659341,0.7680722891566265,0.8429752066115702,-0.011601920960691507,-0.03602340256784564,114,23,53,61,0.4649122807017544,0.7464788732394366,0.8688524590163934,0.8069620253164557
LOMO_HOLDOUT_TRROSETTARNA2,0,67,LEARNED_SELECTIVE,0.9192313047226963,0.9746564364876386,0.9444072931179909,0.9130434782608695,0.9487951807228916,0.930576070901034,0.045406037882599906,0.051577461721618145,42,18,41,1,0.9761904761904762,0.5774647887323944,41.0,0.9968354430379747
LOMO_HOLDOUT_TRROSETTARNA2,1,17,LEARNED_UNGATED,0.8842515432098765,0.7713180916305916,0.8163138662634714,0.8947368421052632,0.7555555555555555,0.8192771084337349,-0.05797434427506093,-0.04539775975607174,71,23,29,42,0.4084507042253521,0.5471698113207547,0.6904761904761905,0.8292682926829268
LOMO_HOLDOUT_TRROSETTARNA2,1,29,LEARNED_UNGATED,0.9249766638353595,0.7826020622895623,0.8372459246549803,0.918918918918919,0.7555555555555555,0.8292682926829268,-0.03704228588355183,-0.03540657550687987,77,23,35,42,0.45454545454545453,0.660377358490566,0.8333333333333334,0.8292682926829268
LOMO_HOLDOUT_TRROSETTARNA2,1,41,LEARNED_UNGATED,0.8776666466249798,0.7410661676286677,0.7945911598917718,0.8778280542986425,0.7185185185185186,0.790224032586558,-0.07969705064676047,-0.07445083560324861,78,23,26,52,0.3333333333333333,0.49056603773584906,0.5,0.7886178861788617
LOMO_HOLDOUT_TRROSETTARNA2,1,53,LEARNED_UNGATED,0.8697060332140977,0.7753006253006253,0.8078928868267102,0.8471074380165289,0.7592592592592593,0.80078125,-0.06639532371182184,-0.06389361818980666,57,22,16,41,0.2807017543859649,0.3018867924528302,0.3902439024390244,0.8333333333333334
LOMO_HOLDOUT_TRROSETTARNA2,1,67,LEARNED_UNGATED,0.9158003108003108,0.7715529551467052,0.8239554592615193,0.8947368421052632,0.7555555555555555,0.8192771084337349,-0.050332751277013026,-0.04539775975607174,71,22,29,42,0.4084507042253521,0.5471698113207547,0.6904761904761905,0.8292682926829268
LOMO_HOLDOUT_TRROSETTARNA2,2,17,LEARNED_UNGATED,0.7578074239244148,0.6955499464278958,0.7121741448678366,0.773371104815864,0.5934782608695652,0.6715867158671587,-0.05246147665735575,-0.05017060630857351,143,23,71,72,0.4965034965034965,0.47019867549668876,0.9861111111111112,0.7913043478260869
LOMO_HOLDOUT_TRROSETTARNA2,2,17,LEARNED_SELECTIVE,0.7443624941074406,0.8062905194281386,0.7659782808345934,0.7692307692307693,0.717391304347826,0.7424071991001124,0.001342659309400943,0.02064987692438025,67,17,52,15,0.7761194029850746,0.3443708609271523,3.466666666666667,0.9565217391304348
LOMO_HOLDOUT_TRROSETTARNA2,2,29,LEARNED_UNGATED,0.8225670839854908,0.6895456843068702,0.7383238909262886,0.8348623853211009,0.5934782608695652,0.6937738246505718,-0.026311730598903904,-0.027983497525160383,169,24,97,72,0.5739644970414202,0.6423841059602649,1.3472222222222223,0.7913043478260869
LOMO_HOLDOUT_TRROSETTARNA2,2,41,LEARNED_UNGATED,0.7857421159123105,0.6621943704267087,0.7083550443686741,0.796969696969697,0.5717391304347826,0.6658227848101266,-0.056280577156518276,-0.05593453736560561,166,24,84,82,0.5060240963855421,0.5562913907284768,1.024390243902439,0.7623188405797101
LOMO_HOLDOUT_TRROSETTARNA2,2,41,LEARNED_SELECTIVE,0.7662449696585938,0.7760345465479871,0.7644987902873028,0.7862407862407862,0.6956521739130435,0.7381776239907728,-0.00013683123788962395,0.016420301815040617,89,20,64,25,0.7191011235955056,0.423841059602649,2.56,0.927536231884058
LOMO_HOLDOUT_TRROSETTARNA2,2,53,LEARNED_UNGATED,0.773875506301977,0.7086861449072183,0.7260009608337642,0.7666666666666667,0.6,0.6731707317073171,-0.038634660691428215,-0.04858659046841507,136,22,67,69,0.49264705882352944,0.44370860927152317,0.9710144927536232,0.8
LOMO_HOLDOUT_TRROSETTARNA2,2,53,LEARNED_SELECTIVE,0.756121424379403,0.8188481443340158,0.7787240092986116,0.7613636363636364,0.7282608695652174,0.7444444444444445,0.01408838777341929,0.02268712226871228,56,16,46,10,0.8214285714285714,0.304635761589404,4.6,0.9710144927536232
LOMO_HOLDOUT_TRROSETTARNA2,2,67,LEARNED_UNGATED,0.8348140316067948,0.680120038945279,0.7400142834931999,0.8626198083067093,0.5869565217391305,0.6985769728331177,-0.024621338031992554,-0.02318034934261448,183,24,108,75,0.5901639344262295,0.7152317880794702,1.44,0.782608695652174
LOMO_HOLDOUT_TRROSETTARNA2,3,17,LEARNED_UNGATED,0.8488455234379148,0.7918425959002584,0.815318553374338,0.8763636363636363,0.7799352750809061,0.8253424657534246,0.002854385637328765,0.02473363774733639,73,23,51,22,0.6986301369863014,0.6,2.3181818181818183,0.9163498098859315
LOMO_HOLDOUT_TRROSETTARNA2,3,17,LEARNED_SELECTIVE,0.8253614893560545,0.8567717748367903,0.8386545884592662,0.8464052287581699,0.8381877022653722,0.8422764227642277,0.02619042072225694,0.041667594758139415,42,17,38,4,0.9047619047619048,0.4470588235294118,9.5,0.9847908745247148
LOMO_HOLDOUT_TRROSETTARNA2,3,29,LEARNED_UNGATED,0.8478824149090167,0.7692816303923115,0.8013852422614818,0.8801498127340824,0.7605177993527508,0.8159722222222222,-0.01107892547552757,0.015363394216133974,81,22,53,28,0.654320987654321,0.6235294117647059,1.8928571428571428,0.8935361216730038
LOMO_HOLDOUT_TRROSETTARNA2,3,29,LEARNED_SELECTIVE,0.8272117088922429,0.8502657035087376,0.8368562864619694,0.8653198653198653,0.8317152103559871,0.8481848184818482,0.02439211872496001,0.04757599047576,51,17,45,6,0.8823529411764706,0.5294117647058824,7.5,0.9771863117870723
LOMO_HOLDOUT_TRROSETTARNA2,3,41,LEARNED_UNGATED,0.8684466575091575,0.7893945863934254,0.8225811922771956,0.9233716475095786,0.7799352750809061,0.8456140350877193,0.010117024540186285,0.04500520708163103,87,23,65,22,0.7471264367816092,0.7647058823529411,2.9545454545454546,0.9163498098859315
LOMO_HOLDOUT_TRROSETTARNA2,3,41,LEARNED_SELECTIVE,0.8333394614644615,0.8655844490906411,0.8461610918230562,0.8787878787878788,0.8446601941747572,0.8613861386138614,0.033696924086047,0.06077731060777314,51,18,49,2,0.9607843137254902,0.5764705882352941,24.5,0.9923954372623575
LOMO_HOLDOUT_TRROSETTARNA2,3,53,LEARNED_UNGATED,0.8465018978605935,0.8057516881123693,0.8226296841722034,0.8808664259927798,0.7896440129449838,0.8327645051194539,0.01016551643519402,0.032155677113365644,71,24,52,19,0.7323943661971831,0.611764705882353,2.736842105263158,0.9277566539923955
LOMO_HOLDOUT_TRROSETTARNA2,3,53,LEARNED_SELECTIVE,0.8197415401720742,0.8563984596414937,0.8356827336592679,0.8486842105263158,0.8349514563106796,0.8417618270799347,0.023218565922258554,0.04115299907384651,44,18,39,5,0.8863636363636364,0.4588235294117647,7.8,0.9809885931558935
LOMO_HOLDOUT_TRROSETTARNA2,3,67,LEARNED_UNGATED,0.8613249421673336,0.7825791716310292,0.8153393703193895,0.8951310861423221,0.7734627831715211,0.8298611111111112,0.0028752025823801605,0.029252283105022925,81,22,57,24,0.7037037037037037,0.6705882352941176,2.375,0.908745247148289
LOMO_HOLDOUT_TRROSETTARNA2,3,67,LEARNED_SELECTIVE,0.829119665057165,0.8633914666345007,0.8442066089025911,0.858085808580858,0.8414239482200647,0.8496732026143791,0.03174244116558173,0.04906437460829083,45,17,42,3,0.9333333333333333,0.49411764705882355,14.0,0.9885931558935361
LOMO_HOLDOUT_TRROSETTARNA2,4,17,LEARNED_UNGATED,0.922337962962963,0.8685306591556591,0.8875826097486987,0.9264705882352942,0.8262295081967214,0.8734835355285961,0.02595378917760297,0.002226050498655985,91,21,52,39,0.5714285714285714,0.7222222222222222,1.3333333333333333,0.865979381443299
LOMO_HOLDOUT_TRROSETTARNA2,4,17,LEARNED_SELECTIVE,0.88971194867934,0.9495535714285714,0.9155522244753745,0.8844984802431611,0.9540983606557377,0.917981072555205,0.053923403904278855,0.04672358752526484,34,19,34,0,1.0,0.4722222222222222,inf,1.0
LOMO_HOLDOUT_TRROSETTARNA2,4,29,LEARNED_UNGATED,0.900037525244905,0.8665690790690791,0.8752641560792375,0.900355871886121,0.8295081967213115,0.863481228668942,0.013635335508141678,-0.007776256360998213,82,21,44,38,0.5365853658536586,0.6111111111111112,1.1578947368421053,0.8694158075601375
LOMO_HOLDOUT_TRROSETTARNA2,4,29,LEARNED_SELECTIVE,0.8775870767718593,0.9495535714285714,0.9083530630583286,0.8712574850299402,0.9540983606557377,0.9107981220657277,0.046724242487232705,0.039540637035787585,29,19,29,0,1.0,0.4027777777777778,inf,1.0
LOMO_HOLDOUT_TRROSETTARNA2,4,41,LEARNED_UNGATED,0.9064529220779222,0.865417418910066,0.8760917334475741,0.9120879120879121,0.8163934426229508,0.8615916955017301,0.014462912876478407,-0.009665789528210067,90,21,48,42,0.5333333333333333,0.6666666666666666,1.1428571428571428,0.8556701030927835
LOMO_HOLDOUT_TRROSETTARNA2,4,41,LEARNED_SELECTIVE,0.8792957717190454,0.9372111344537816,0.9036347825231275,0.8776758409785933,0.940983606557377,0.9082278481012658,0.04200596195203161,0.03697036307132562,36,20,32,4,0.8888888888888888,0.4444444444444444,8.0,0.9862542955326461
LOMO_HOLDOUT_TRROSETTARNA2,4,53,LEARNED_UNGATED,0.9065734095339358,0.8669014672691144,0.8798965018768374,0.9097472924187726,0.8262295081967214,0.865979381443299,0.018267681305741693,-0.0052781035866411585,86,22,47,39,0.5465116279069767,0.6527777777777778,1.205128205128205,0.865979381443299
LOMO_HOLDOUT_TRROSETTARNA2,4,67,LEARNED_UNGATED,0.9224326599326599,0.869142894142894,0.8854072987132618,0.929368029739777,0.819672131147541,0.8710801393728222,0.023778478142166076,-0.00017734565711791106,94,22,53,41,0.5638297872340425,0.7361111111111112,1.2926829268292683,0.8591065292096219
LOMO_HOLDOUT_TRROSETTARNA2,4,67,LEARNED_SELECTIVE,0.8909905380093998,0.9495535714285714,0.9163562703825608,0.8899082568807339,0.9540983606557377,0.9208860759493671,0.054727449811465136,0.04962859091942695,36,21,36,0,1.0,0.5,inf,1.0
