condition,track,source,metric,mean,population_sd,min,max,n
ERN,unpaired,trrosettarna2_native_ss,event_removed_fp,9302.4,154.12799875428215,9094.0,9495.0,5
ERN,unpaired,trrosettarna2_native_ss,rna_tp_preservation,0.9952584783883636,0.0009733594406123757,0.994170036700209,0.9968230723618654,5
ERN,unpaired,trrosettarna2_native_ss,rna_fp_removal,0.7771785657967677,0.0075444919328922395,0.7691170085586011,0.7891923978383467,5
ERN,unpaired,trrosettarna2_native_ss,rna_modification_precision,0.9687630806060383,0.009009259493411834,0.957809224899677,0.9784288984757329,5
ERN,unpaired,trrosettarna2_native_ss,rna_coverage,0.15809588931228444,0.0013652705629427246,0.1566075321445703,0.1605715300135148,5
ERN,unpaired,trrosettarna2_native_ss,rna_delta_f1,0.0637556328612084,0.0011182057763907648,0.06213113114344351,0.06531542484921193,5
ERN,unpaired,trrosettarna2_native_ss,rna_resulting_precision,0.9074736388149237,0.0018195401700729962,0.9049127095787092,0.9097135262428887,5
ERN,unpaired,trrosettarna2_native_ss,rna_resulting_recall,0.9082633474445977,0.0009763507310408845,0.9069746329092241,0.9097830265357993,5
ERN,unpaired,trrosettarna2_native_ss,rna_resulting_f1,0.9429576593250764,0.0011182057763908136,0.9413331576073115,0.94451745131308,5
ERN,combined,rnafold,event_auprc,0.61117916671902,0.017554366243875137,0.5789382188648322,0.6270106995906879,5
ERN,combined,rnafold,event_auroc,0.8930780783141655,0.002341989629570917,0.890274488454982,0.8959063689912036,5
ERN,combined,rnafold,event_brier,0.06811237274592273,0.0016375523388099196,0.06607489468363723,0.07092361234903746,5
ERN,combined,rnafold,event_ece,0.01582896758025488,0.0021424286041356734,0.012542818365135901,0.01886017507960809,5
ERN,combined,rnafold,rna_auprc,0.7053170939713642,0.007196834219143883,0.694430846316682,0.7155555392747562,5
ERN,combined,rnafold,rna_auroc,0.8368401484017138,0.0043001639487296175,0.8304188619961806,0.8436922122754619,5
ERN,combined,rnafold,rna_brier,0.05635131403279152,0.0011966927342566358,0.05514524589116889,0.05806482224192041,5
ERN,combined,rnafold,rna_ece,0.09414605983707393,0.002414452179168952,0.09136581119650702,0.09740652302041224,5
ERN,combined,rnafold,event_tp_preservation,0.9890348411669555,0.0013530114583175633,0.9865316002615668,0.990214186561428,5
